horizon,method,episode,source,role,condition,success,accident,delta_success,delta_accident,success_loss,new_accident,calls,controller_steps,completion_cost,intervention,no_trigger
440,Base,e03,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fitting,glass,1.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,79.0,0.0,0.0
440,Base,e04,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,92.5,0.0,92.5,0.0,0.0
440,Base,e05,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,88.0,0.0,0.0
440,Base,e06,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,440.0,0.0,0.0
440,Base,e07,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,84.5,0.0,84.5,0.0,0.0
440,Base,e08,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,82.5,0.0,82.5,0.0,0.0
440,Base,e09,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fitting,glass,0.5,0.0,0.0,0.0,0.0,0.0,253.5,0.0,253.5,0.0,0.0
440,Base,e10,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,78.0,0.0,0.0
440,Base,e11,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,72.5,0.0,72.5,0.0,0.0
440,Base,e12,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,54.0,0.0,440.0,0.0,0.0
440,Base,e13,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,94.0,0.0,0.0
440,Base,e14,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,69.5,0.0,69.5,0.0,0.0
440,Base,e15,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fitting,glass,1.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,68.0,0.0,0.0
440,Base,e16,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fitting,offpath,0.5,0.5,0.0,0.0,0.0,0.0,75.5,0.0,257.5,0.0,0.0
440,Base,e17,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fitting,noglass,0.5,0.0,0.0,0.0,0.0,0.0,260.5,0.0,260.5,0.0,0.0
440,Base,e18,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,32.5,0.0,440.0,0.0,0.0
440,Base,e19,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,120.5,0.0,120.5,0.0,0.0
440,Base,e20,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,72.0,0.0,0.0
440,Base,e21,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,98.0,0.0,440.0,0.0,0.0
440,Base,e22,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,92.0,0.0,0.0
440,Base,e23,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,75.0,0.0,0.0
440,Base,e24,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,36.5,0.0,440.0,0.0,0.0
440,Base,e25,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,88.5,0.0,0.0
440,Base,e26,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,85.0,0.0,0.0
440,Base,e27,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,85.0,0.0,440.0,0.0,0.0
440,Base,e28,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,87.5,0.0,87.5,0.0,0.0
440,Base,e29,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,86.0,0.0,0.0
440,Base,e30,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,fitting,glass,0.0,0.5,0.0,0.0,0.0,0.0,264.0,0.0,440.0,0.0,0.0
440,Base,e31,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,80.5,0.0,80.5,0.0,0.0
440,Base,e32,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,76.5,0.0,76.5,0.0,0.0
440,Base,e33,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,33.5,0.0,440.0,0.0,0.0
440,Base,e34,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,74.0,0.0,0.0
440,Base,e35,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,82.0,0.0,0.0
440,Base,e36,37d3edc8cb9ad51b8ebf45a235721c16e2531be26385d150aef2b21d81a04cae,calibration,glass,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,440.0,0.0,0.0
440,Base,e37,37d3edc8cb9ad51b8ebf45a235721c16e2531be26385d150aef2b21d81a04cae,calibration,offpath,1.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,136.0,0.0,0.0
440,Base,e38,37d3edc8cb9ad51b8ebf45a235721c16e2531be26385d150aef2b21d81a04cae,calibration,noglass,1.0,0.0,0.0,0.0,0.0,0.0,137.5,0.0,137.5,0.0,0.0
440,Base,e39,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,calibration,glass,0.5,0.5,0.0,0.0,0.0,0.0,52.5,0.0,254.5,0.0,0.0
440,Base,e40,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,calibration,offpath,1.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,75.0,0.0,0.0
440,Base,e41,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,calibration,noglass,1.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,76.0,0.0,0.0
440,Base,e42,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,calibration,glass,0.0,1.0,0.0,0.0,0.0,0.0,29.5,0.0,440.0,0.0,0.0
440,Base,e43,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,calibration,offpath,1.0,0.0,0.0,0.0,0.0,0.0,73.5,0.0,73.5,0.0,0.0
440,Base,e44,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,calibration,noglass,1.0,0.0,0.0,0.0,0.0,0.0,65.5,0.0,65.5,0.0,0.0
440,Base,e45,64d921063eb0a02530efbea3434c347d28bd353cbb04464e5d91d499f62f61ef,calibration,glass,0.0,1.0,0.0,0.0,0.0,0.0,46.5,0.0,440.0,0.0,0.0
440,Base,e46,64d921063eb0a02530efbea3434c347d28bd353cbb04464e5d91d499f62f61ef,calibration,offpath,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,1.0
440,Base,e47,64d921063eb0a02530efbea3434c347d28bd353cbb04464e5d91d499f62f61ef,calibration,noglass,0.5,0.0,0.0,0.0,0.0,0.0,261.0,0.0,261.0,0.0,0.0
440,AlwaysDetour,e00,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,fitting,glass,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,440.0,440.0,1.0,0.0
440,AlwaysDetour,e01,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,3.0,215.0,217.0,1.0,0.0
440,AlwaysDetour,e02,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,fitting,noglass,0.0,0.0,-1.0,0.0,1.0,0.0,2.0,439.0,440.0,1.0,0.0
440,AlwaysDetour,e03,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fitting,glass,1.0,0.0,0.0,0.0,0.0,0.0,18.0,180.0,197.0,1.0,0.0
440,AlwaysDetour,e04,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fitting,offpath,0.0,0.0,-1.0,0.0,1.0,0.0,26.0,415.0,440.0,1.0,0.0
440,AlwaysDetour,e05,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,20.0,201.0,220.0,1.0,0.0
440,AlwaysDetour,e06,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,fitting,glass,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,440.0,440.0,1.0,0.0
440,AlwaysDetour,e07,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,1.0,199.0,199.0,1.0,0.0
440,AlwaysDetour,e08,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,1.0,206.0,206.0,1.0,0.0
440,AlwaysDetour,e09,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fitting,glass,0.0,1.0,-0.5,1.0,0.5,1.0,19.0,76.0,440.0,1.0,0.0
440,AlwaysDetour,e10,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fitting,offpath,0.0,0.0,-1.0,0.0,1.0,0.0,14.0,427.0,440.0,1.0,0.0
440,AlwaysDetour,e11,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,13.0,198.0,210.0,1.0,0.0
440,AlwaysDetour,e12,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,7.0,266.0,440.0,1.0,0.0
440,AlwaysDetour,e13,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fitting,offpath,0.0,0.0,-1.0,0.0,1.0,0.0,2.0,439.0,440.0,1.0,0.0
440,AlwaysDetour,e14,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fitting,noglass,0.0,0.0,-1.0,0.0,1.0,0.0,13.0,428.0,440.0,1.0,0.0
440,AlwaysDetour,e15,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fitting,glass,1.0,0.0,0.0,0.0,0.0,0.0,1.0,209.0,209.0,1.0,0.0
440,AlwaysDetour,e16,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fitting,offpath,0.0,1.0,-0.5,0.5,0.5,0.5,14.0,63.0,440.0,1.0,0.0
440,AlwaysDetour,e17,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fitting,noglass,1.0,0.0,0.5,0.0,0.0,0.0,14.0,170.0,183.0,1.0,0.0
440,AlwaysDetour,e18,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,fitting,glass,1.0,0.0,1.0,-1.0,0.0,0.0,12.0,191.0,202.0,1.0,0.0
440,AlwaysDetour,e19,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,fitting,offpath,0.0,0.0,-1.0,0.0,1.0,0.0,28.0,413.0,440.0,1.0,0.0
440,AlwaysDetour,e20,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,14.0,189.0,202.0,1.0,0.0
440,AlwaysDetour,e21,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,fitting,glass,1.0,0.0,1.0,-1.0,0.0,0.0,15.0,418.0,432.0,1.0,0.0
440,AlwaysDetour,e22,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,38.0,207.0,244.0,1.0,0.0
440,AlwaysDetour,e23,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,fitting,noglass,0.0,0.0,-1.0,0.0,1.0,0.0,41.0,400.0,440.0,1.0,0.0
440,AlwaysDetour,e24,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,fitting,glass,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,439.0,440.0,1.0,0.0
440,AlwaysDetour,e25,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,fitting,offpath,0.0,0.0,-1.0,0.0,1.0,0.0,4.0,437.0,440.0,1.0,0.0
440,AlwaysDetour,e26,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,fitting,noglass,0.0,0.0,-1.0,0.0,1.0,0.0,200.0,241.0,440.0,1.0,0.0
440,AlwaysDetour,e27,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,fitting,glass,0.0,0.0,0.0,-1.0,0.0,0.0,59.0,382.0,440.0,1.0,0.0
440,AlwaysDetour,e28,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,20.0,179.0,198.0,1.0,0.0
440,AlwaysDetour,e29,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,fitting,noglass,0.0,0.0,-1.0,0.0,1.0,0.0,11.0,430.0,440.0,1.0,0.0
440,AlwaysDetour,e30,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,fitting,glass,0.0,1.0,0.0,0.5,0.0,0.5,81.5,342.0,440.0,1.0,0.0
440,AlwaysDetour,e31,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,4.0,342.0,345.0,1.0,0.0
440,AlwaysDetour,e32,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,12.0,207.0,218.0,1.0,0.0
440,AlwaysDetour,e33,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,9.0,116.0,440.0,1.0,0.0
440,AlwaysDetour,e34,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fitting,offpath,0.0,0.0,-1.0,0.0,1.0,0.0,39.0,402.0,440.0,1.0,0.0
440,AlwaysDetour,e35,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,12.0,208.0,219.0,1.0,0.0
440,AlwaysDetour,e36,37d3edc8cb9ad51b8ebf45a235721c16e2531be26385d150aef2b21d81a04cae,calibration,glass,0.0,0.0,0.0,0.0,0.0,0.0,167.0,274.0,440.0,1.0,0.0
440,AlwaysDetour,e37,37d3edc8cb9ad51b8ebf45a235721c16e2531be26385d150aef2b21d81a04cae,calibration,offpath,1.0,0.0,0.0,0.0,0.0,0.0,52.0,174.0,225.0,1.0,0.0
440,AlwaysDetour,e38,37d3edc8cb9ad51b8ebf45a235721c16e2531be26385d150aef2b21d81a04cae,calibration,noglass,0.0,0.0,-1.0,0.0,1.0,0.0,170.0,271.0,440.0,1.0,0.0
440,AlwaysDetour,e39,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,calibration,glass,0.0,0.0,-0.5,-0.5,0.5,0.0,3.0,438.0,440.0,1.0,0.0
440,AlwaysDetour,e40,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,calibration,offpath,1.0,0.0,0.0,0.0,0.0,0.0,11.0,170.0,180.0,1.0,0.0
440,AlwaysDetour,e41,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,calibration,noglass,1.0,0.0,0.0,0.0,0.0,0.0,13.0,191.0,203.0,1.0,0.0
440,AlwaysDetour,e42,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,calibration,glass,0.0,0.0,0.0,-1.0,0.0,0.0,13.0,428.0,440.0,1.0,0.0
440,AlwaysDetour,e43,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,calibration,offpath,0.0,0.0,-1.0,0.0,1.0,0.0,32.0,409.0,440.0,1.0,0.0
440,AlwaysDetour,e44,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,calibration,noglass,0.0,0.0,-1.0,0.0,1.0,0.0,30.0,411.0,440.0,1.0,0.0
440,AlwaysDetour,e45,64d921063eb0a02530efbea3434c347d28bd353cbb04464e5d91d499f62f61ef,calibration,glass,0.0,1.0,0.0,0.0,0.0,0.0,9.0,135.0,440.0,1.0,0.0
440,AlwaysDetour,e46,64d921063eb0a02530efbea3434c347d28bd353cbb04464e5d91d499f62f61ef,calibration,offpath,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,1.0
440,AlwaysDetour,e47,64d921063eb0a02530efbea3434c347d28bd353cbb04464e5d91d499f62f61ef,calibration,noglass,0.0,0.0,-0.5,0.0,0.5,0.0,14.0,427.0,440.0,1.0,0.0
440,RiskDetour,e00,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,37.0,0.0,440.0,0.0,0.0
440,RiskDetour,e01,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,101.0,0.0,0.0
440,RiskDetour,e02,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,102.5,0.0,102.5,0.0,0.0
440,RiskDetour,e03,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fitting,glass,1.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,79.0,0.0,0.0
440,RiskDetour,e04,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fitting,offpath,0.0,0.0,-1.0,0.0,1.0,0.0,26.0,415.0,440.0,1.0,0.0
440,RiskDetour,e05,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,88.0,0.0,0.0
440,RiskDetour,e06,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,440.0,0.0,0.0
440,RiskDetour,e07,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,84.5,0.0,84.5,0.0,0.0
440,RiskDetour,e08,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,1.0,206.0,206.0,1.0,0.0
440,RiskDetour,e09,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fitting,glass,0.5,0.0,0.0,0.0,0.0,0.0,253.5,0.0,253.5,0.0,0.0
440,RiskDetour,e10,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,78.0,0.0,0.0
440,RiskDetour,e11,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,72.5,0.0,72.5,0.0,0.0
440,RiskDetour,e12,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,54.0,0.0,440.0,0.0,0.0
440,RiskDetour,e13,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,94.0,0.0,0.0
440,RiskDetour,e14,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,69.5,0.0,69.5,0.0,0.0
440,RiskDetour,e15,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fitting,glass,1.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,68.0,0.0,0.0
440,RiskDetour,e16,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fitting,offpath,0.5,0.5,0.0,0.0,0.0,0.0,75.5,0.0,257.5,0.0,0.0
440,RiskDetour,e17,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fitting,noglass,1.0,0.0,0.5,0.0,0.0,0.0,14.0,170.0,183.0,1.0,0.0
440,RiskDetour,e18,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,32.5,0.0,440.0,0.0,0.0
440,RiskDetour,e19,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,fitting,offpath,0.0,0.0,-1.0,0.0,1.0,0.0,28.0,413.0,440.0,1.0,0.0
440,RiskDetour,e20,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,72.0,0.0,0.0
440,RiskDetour,e21,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,98.0,0.0,440.0,0.0,0.0
440,RiskDetour,e22,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,92.0,0.0,0.0
440,RiskDetour,e23,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,75.0,0.0,0.0
440,RiskDetour,e24,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,36.5,0.0,440.0,0.0,0.0
440,RiskDetour,e25,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,88.5,0.0,0.0
440,RiskDetour,e26,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,85.0,0.0,0.0
440,RiskDetour,e27,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,fitting,glass,0.0,0.0,0.0,-1.0,0.0,0.0,59.0,382.0,440.0,1.0,0.0
440,RiskDetour,e28,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,20.0,179.0,198.0,1.0,0.0
440,RiskDetour,e29,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,86.0,0.0,0.0
440,RiskDetour,e30,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,fitting,glass,0.0,0.5,0.0,0.0,0.0,0.0,264.0,0.0,440.0,0.0,0.0
440,RiskDetour,e31,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,80.5,0.0,80.5,0.0,0.0
440,RiskDetour,e32,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,76.5,0.0,76.5,0.0,0.0
440,RiskDetour,e33,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fitting,glass,0.0,1.0,0.0,0.0,0.0,0.0,33.5,0.0,440.0,0.0,0.0
440,RiskDetour,e34,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fitting,offpath,1.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,74.0,0.0,0.0
440,RiskDetour,e35,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fitting,noglass,1.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,82.0,0.0,0.0
440,RiskDetour,e36,37d3edc8cb9ad51b8ebf45a235721c16e2531be26385d150aef2b21d81a04cae,calibration,glass,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,440.0,0.0,0.0
