component,source,method,scalar_utility,task_success_rate,catastrophe_rate,intervention_rate,raw_decisions,strict_base_recall,raw_strict_base_states,strict_detour_recall,raw_strict_detour_states,strict_retreat_recall,raw_strict_retreat_states,detour_retreat_balanced_accuracy,strict_choice_macro_f1,balanced_accuracy,macro_f1,detour_recall,retreat_recall,raw_target_detour_pred_detour,raw_target_detour_pred_retreat,raw_target_retreat_pred_detour,raw_target_retreat_pred_retreat,weighted_confusion_matrix,base_recall,intervention_recall,auroc,auprc,raw_base_states,raw_intervention_states
oracle_hybrid,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,ADR-tiny-nonlinear-choice/LearnedGate+LearnedChoice,0.49999999999999994,0.5833333333333333,0.08333333333333333,0.8333333333333335,12,0.0,1,1.0,1,0.6666666666666666,3,0.8333333333333333,0.48888888888888893,,,,,,,,,,,,,,,
oracle_hybrid,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,ADR-linear-full/OracleGate+OracleChoice,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,12,1.0,2,,0,1.0,2,1.0,0.6666666666666666,,,,,,,,,,,,,,,
oracle_hybrid,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,ADR-linear-full/OracleGate+LearnedChoice,0.49999999999999994,0.6666666666666666,0.16666666666666666,0.3333333333333333,12,1.0,2,,0,0.0,2,0.0,0.3333333333333333,,,,,,,,,,,,,,,
oracle_hybrid,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,ADR-linear-full/LearnedGate+OracleChoice,0.49999999999999994,0.5833333333333333,0.08333333333333333,0.49999999999999994,12,0.5,2,,0,1.0,2,1.0,0.5555555555555555,,,,,,,,,,,,,,,
oracle_hybrid,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,ADR-linear-full/LearnedGate+LearnedChoice,0.3333333333333333,0.5833333333333333,0.25,0.49999999999999994,12,0.5,2,,0,0.0,2,0.0,0.2222222222222222,,,,,,,,,,,,,,,
oracle_hybrid,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,ADR-linear-split/OracleGate+OracleChoice,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,12,1.0,2,,0,1.0,2,1.0,0.6666666666666666,,,,,,,,,,,,,,,
oracle_hybrid,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,ADR-linear-split/OracleGate+LearnedChoice,0.5833333333333333,0.6666666666666666,0.08333333333333333,0.3333333333333333,12,1.0,2,,0,0.5,2,0.5,0.5555555555555555,,,,,,,,,,,,,,,
oracle_hybrid,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,ADR-linear-split/LearnedGate+OracleChoice,0.49999999999999994,0.5833333333333333,0.08333333333333333,0.49999999999999994,12,0.5,2,,0,1.0,2,1.0,0.5555555555555555,,,,,,,,,,,,,,,
oracle_hybrid,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,ADR-linear-split/LearnedGate+LearnedChoice,0.41666666666666663,0.5833333333333333,0.16666666666666666,0.49999999999999994,12,0.5,2,,0,0.5,2,0.5,0.4444444444444444,,,,,,,,,,,,,,,
oracle_hybrid,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,ADR-tiny-nonlinear-choice/OracleGate+OracleChoice,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,12,1.0,2,,0,1.0,2,1.0,0.6666666666666666,,,,,,,,,,,,,,,
oracle_hybrid,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,ADR-tiny-nonlinear-choice/OracleGate+LearnedChoice,0.5833333333333333,0.6666666666666666,0.08333333333333333,0.3333333333333333,12,1.0,2,,0,0.5,2,0.5,0.5555555555555555,,,,,,,,,,,,,,,
oracle_hybrid,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,ADR-tiny-nonlinear-choice/LearnedGate+OracleChoice,0.49999999999999994,0.5833333333333333,0.08333333333333333,0.49999999999999994,12,0.5,2,,0,1.0,2,1.0,0.5555555555555555,,,,,,,,,,,,,,,
oracle_hybrid,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,ADR-tiny-nonlinear-choice/LearnedGate+LearnedChoice,0.41666666666666663,0.5833333333333333,0.16666666666666666,0.49999999999999994,12,0.5,2,,0,0.5,2,0.5,0.4444444444444444,,,,,,,,,,,,,,,
oracle_hybrid,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,ADR-linear-full/OracleGate+OracleChoice,1.0,1.0,0.0,0.3333333333333333,12,,0,1.0,4,,0,1.0,0.3333333333333333,,,,,,,,,,,,,,,
oracle_hybrid,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,ADR-linear-full/OracleGate+LearnedChoice,0.8333333333333334,0.8333333333333334,0.0,0.3333333333333333,12,,0,0.5,4,,0,0.5,0.2222222222222222,,,,,,,,,,,,,,,
oracle_hybrid,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,ADR-linear-full/LearnedGate+OracleChoice,1.0,1.0,0.0,0.75,12,,0,1.0,4,,0,1.0,0.3333333333333333,,,,,,,,,,,,,,,
oracle_hybrid,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,ADR-linear-full/LearnedGate+LearnedChoice,0.75,0.75,0.0,0.75,12,,0,0.5,4,,0,0.5,0.2222222222222222,,,,,,,,,,,,,,,
oracle_hybrid,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,ADR-linear-split/OracleGate+OracleChoice,1.0,1.0,0.0,0.3333333333333333,12,,0,1.0,4,,0,1.0,0.3333333333333333,,,,,,,,,,,,,,,
oracle_hybrid,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,ADR-linear-split/OracleGate+LearnedChoice,0.9166666666666667,0.9166666666666667,0.0,0.3333333333333333,12,,0,0.75,4,,0,0.75,0.2857142857142857,,,,,,,,,,,,,,,
oracle_hybrid,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,ADR-linear-split/LearnedGate+OracleChoice,1.0,1.0,0.0,0.75,12,,0,1.0,4,,0,1.0,0.3333333333333333,,,,,,,,,,,,,,,
oracle_hybrid,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,ADR-linear-split/LearnedGate+LearnedChoice,0.9166666666666667,0.9166666666666667,0.0,0.75,12,,0,0.75,4,,0,0.75,0.2857142857142857,,,,,,,,,,,,,,,
oracle_hybrid,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,ADR-tiny-nonlinear-choice/OracleGate+OracleChoice,1.0,1.0,0.0,0.3333333333333333,12,,0,1.0,4,,0,1.0,0.3333333333333333,,,,,,,,,,,,,,,
oracle_hybrid,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,ADR-tiny-nonlinear-choice/OracleGate+LearnedChoice,1.0,1.0,0.0,0.3333333333333333,12,,0,1.0,4,,0,1.0,0.3333333333333333,,,,,,,,,,,,,,,
oracle_hybrid,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,ADR-tiny-nonlinear-choice/LearnedGate+OracleChoice,1.0,1.0,0.0,0.75,12,,0,1.0,4,,0,1.0,0.3333333333333333,,,,,,,,,,,,,,,
oracle_hybrid,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,ADR-tiny-nonlinear-choice/LearnedGate+LearnedChoice,1.0,1.0,0.0,0.75,12,,0,1.0,4,,0,1.0,0.3333333333333333,,,,,,,,,,,,,,,
oracle_hybrid,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,ADR-linear-full/OracleGate+OracleChoice,0.5833333333333333,0.5833333333333333,0.0,0.3333333333333333,12,1.0,4,,0,1.0,2,1.0,0.6666666666666666,,,,,,,,,,,,,,,
oracle_hybrid,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,ADR-linear-full/OracleGate+LearnedChoice,0.49999999999999994,0.5833333333333333,0.08333333333333333,0.3333333333333333,12,1.0,4,,0,0.5,2,0.5,0.5555555555555555,,,,,,,,,,,,,,,
oracle_hybrid,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,ADR-linear-full/LearnedGate+OracleChoice,0.3333333333333333,0.3333333333333333,0.0,0.8333333333333334,12,0.25,4,,0,1.0,2,1.0,0.4666666666666666,,,,,,,,,,,,,,,
oracle_hybrid,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,ADR-linear-full/LearnedGate+LearnedChoice,0.25,0.3333333333333333,0.08333333333333333,0.8333333333333334,12,0.25,4,,0,0.5,2,0.5,0.35555555555555557,,,,,,,,,,,,,,,
oracle_hybrid,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,ADR-linear-split/OracleGate+OracleChoice,0.5833333333333333,0.5833333333333333,0.0,0.3333333333333333,12,1.0,4,,0,1.0,2,1.0,0.6666666666666666,,,,,,,,,,,,,,,
oracle_hybrid,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,ADR-linear-split/OracleGate+LearnedChoice,0.49999999999999994,0.5833333333333333,0.08333333333333333,0.3333333333333333,12,1.0,4,,0,0.5,2,0.5,0.5555555555555555,,,,,,,,,,,,,,,
oracle_hybrid,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,ADR-linear-split/LearnedGate+OracleChoice,0.3333333333333333,0.3333333333333333,0.0,0.8333333333333334,12,0.25,4,,0,1.0,2,1.0,0.4666666666666666,,,,,,,,,,,,,,,
oracle_hybrid,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,ADR-linear-split/LearnedGate+LearnedChoice,0.25,0.3333333333333333,0.08333333333333333,0.8333333333333334,12,0.25,4,,0,0.5,2,0.5,0.35555555555555557,,,,,,,,,,,,,,,
oracle_hybrid,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,ADR-tiny-nonlinear-choice/OracleGate+OracleChoice,0.5833333333333333,0.5833333333333333,0.0,0.3333333333333333,12,1.0,4,,0,1.0,2,1.0,0.6666666666666666,,,,,,,,,,,,,,,
oracle_hybrid,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,ADR-tiny-nonlinear-choice/OracleGate+LearnedChoice,0.49999999999999994,0.5833333333333333,0.08333333333333333,0.3333333333333333,12,1.0,4,,0,0.5,2,0.5,0.5555555555555555,,,,,,,,,,,,,,,
oracle_hybrid,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,ADR-tiny-nonlinear-choice/LearnedGate+OracleChoice,0.3333333333333333,0.3333333333333333,0.0,0.8333333333333334,12,0.25,4,,0,1.0,2,1.0,0.4666666666666666,,,,,,,,,,,,,,,
oracle_hybrid,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,ADR-tiny-nonlinear-choice/LearnedGate+LearnedChoice,0.25,0.3333333333333333,0.08333333333333333,0.8333333333333334,12,0.25,4,,0,0.5,2,0.5,0.35555555555555557,,,,,,,,,,,,,,,
oracle_hybrid,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,ADR-linear-full/OracleGate+OracleChoice,0.7666666666666667,0.7666666666666667,0.0,0.39999999999999997,30,1.0,3,1.0,6,1.0,1,1.0,1.0,,,,,,,,,,,,,,,
oracle_hybrid,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,ADR-linear-full/OracleGate+LearnedChoice,0.7,0.7,0.0,0.39999999999999997,30,1.0,3,0.6666666666666667,6,1.0,1,0.8333333333333334,0.7666666666666666,,,,,,,,,,,,,,,
oracle_hybrid,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,ADR-linear-full/LearnedGate+OracleChoice,0.5,0.6666666666666667,0.16666666666666669,0.26666666666666666,30,1.0,3,0.5000000000000001,6,0.0,1,0.25000000000000006,0.4222222222222222,,,,,,,,,,,,,,,
oracle_hybrid,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,ADR-linear-full/LearnedGate+LearnedChoice,0.4666666666666667,0.6333333333333333,0.16666666666666669,0.26666666666666666,30,1.0,3,0.33333333333333337,6,0.0,1,0.16666666666666669,0.3666666666666667,,,,,,,,,,,,,,,
oracle_hybrid,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,ADR-linear-split/OracleGate+OracleChoice,0.7666666666666667,0.7666666666666667,0.0,0.39999999999999997,30,1.0,3,1.0,6,1.0,1,1.0,1.0,,,,,,,,,,,,,,,
oracle_hybrid,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,ADR-linear-split/OracleGate+LearnedChoice,0.6666666666666666,0.7000000000000001,0.03333333333333333,0.39999999999999997,30,1.0,3,0.6666666666666667,6,0.0,1,0.33333333333333337,0.5757575757575758,,,,,,,,,,,,,,,
oracle_hybrid,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,ADR-linear-split/LearnedGate+OracleChoice,0.5,0.6666666666666667,0.16666666666666669,0.19999999999999998,30,1.0,3,0.5000000000000001,6,0.0,1,0.25000000000000006,0.4222222222222222,,,,,,,,,,,,,,,
oracle_hybrid,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,ADR-linear-split/LearnedGate+LearnedChoice,0.43333333333333335,0.6,0.16666666666666669,0.19999999999999998,30,1.0,3,0.16666666666666669,6,0.0,1,0.08333333333333334,0.2952380952380953,,,,,,,,,,,,,,,
oracle_hybrid,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,ADR-tiny-nonlinear-choice/OracleGate+OracleChoice,0.7666666666666667,0.7666666666666667,0.0,0.39999999999999997,30,1.0,3,1.0,6,1.0,1,1.0,1.0,,,,,,,,,,,,,,,
oracle_hybrid,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,ADR-tiny-nonlinear-choice/OracleGate+LearnedChoice,0.7666666666666667,0.7666666666666667,0.0,0.39999999999999997,30,1.0,3,1.0,6,1.0,1,1.0,1.0,,,,,,,,,,,,,,,
oracle_hybrid,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,ADR-tiny-nonlinear-choice/LearnedGate+OracleChoice,0.5,0.6666666666666667,0.16666666666666669,0.26666666666666666,30,1.0,3,0.5000000000000001,6,0.0,1,0.25000000000000006,0.4222222222222222,,,,,,,,,,,,,,,
oracle_hybrid,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,ADR-tiny-nonlinear-choice/LearnedGate+LearnedChoice,0.5,0.6666666666666667,0.16666666666666669,0.26666666666666666,30,1.0,3,0.5000000000000001,6,0.0,1,0.25000000000000006,0.4222222222222222,,,,,,,,,,,,,,,
oracle_hybrid,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,ADR-linear-full/OracleGate+OracleChoice,0.6666666666666666,0.6666666666666666,0.0,0.25,12,1.0,5,,0,1.0,2,1.0,0.6666666666666666,,,,,,,,,,,,,,,
oracle_hybrid,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,ADR-linear-full/OracleGate+LearnedChoice,0.5833333333333333,0.6666666666666666,0.08333333333333333,0.25,12,1.0,5,,0,0.5,2,0.5,0.5555555555555555,,,,,,,,,,,,,,,
oracle_hybrid,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,ADR-linear-full/LearnedGate+OracleChoice,0.41666666666666663,0.5833333333333333,0.16666666666666666,0.3333333333333333,12,0.8,5,,0,0.5,2,0.5,0.48888888888888893,,,,,,,,,,,,,,,
oracle_hybrid,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,ADR-linear-full/LearnedGate+LearnedChoice,0.41666666666666663,0.5833333333333333,0.16666666666666666,0.3333333333333333,12,0.8,5,,0,0.5,2,0.5,0.48888888888888893,,,,,,,,,,,,,,,
oracle_hybrid,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,ADR-linear-split/OracleGate+OracleChoice,0.6666666666666666,0.6666666666666666,0.0,0.25,12,1.0,5,,0,1.0,2,1.0,0.6666666666666666,,,,,,,,,,,,,,,
oracle_hybrid,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,ADR-linear-split/OracleGate+LearnedChoice,0.5833333333333333,0.6666666666666666,0.08333333333333333,0.25,12,1.0,5,,0,0.5,2,0.5,0.5555555555555555,,,,,,,,,,,,,,,
oracle_hybrid,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,ADR-linear-split/LearnedGate+OracleChoice,0.41666666666666663,0.49999999999999994,0.08333333333333333,0.49999999999999994,12,0.6000000000000001,5,,0,1.0,2,1.0,0.5833333333333334,,,,,,,,,,,,,,,
oracle_hybrid,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,ADR-linear-split/LearnedGate+LearnedChoice,0.3333333333333333,0.49999999999999994,0.16666666666666666,0.49999999999999994,12,0.6000000000000001,5,,0,0.5,2,0.5,0.47222222222222215,,,,,,,,,,,,,,,
oracle_hybrid,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,ADR-tiny-nonlinear-choice/OracleGate+OracleChoice,0.6666666666666666,0.6666666666666666,0.0,0.25,12,1.0,5,,0,1.0,2,1.0,0.6666666666666666,,,,,,,,,,,,,,,
oracle_hybrid,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,ADR-tiny-nonlinear-choice/OracleGate+LearnedChoice,0.5833333333333333,0.6666666666666666,0.08333333333333333,0.25,12,1.0,5,,0,0.5,2,0.5,0.5555555555555555,,,,,,,,,,,,,,,
oracle_hybrid,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,ADR-tiny-nonlinear-choice/LearnedGate+OracleChoice,0.41666666666666663,0.49999999999999994,0.08333333333333333,0.49999999999999994,12,0.6000000000000001,5,,0,1.0,2,1.0,0.5833333333333334,,,,,,,,,,,,,,,
oracle_hybrid,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,ADR-tiny-nonlinear-choice/LearnedGate+LearnedChoice,0.3333333333333333,0.49999999999999994,0.16666666666666666,0.49999999999999994,12,0.6000000000000001,5,,0,0.5,2,0.5,0.47222222222222215,,,,,,,,,,,,,,,
oracle_hybrid,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,ADR-linear-full/OracleGate+OracleChoice,0.6666666666666667,0.6666666666666667,0.0,0.4,15,1.0,5,1.0,1,1.0,3,1.0,1.0,,,,,,,,,,,,,,,
oracle_hybrid,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,ADR-linear-full/OracleGate+LearnedChoice,0.4666666666666667,0.6000000000000001,0.13333333333333336,0.4,15,1.0,5,0.0,1,0.3333333333333333,3,0.16666666666666666,0.4666666666666666,,,,,,,,,,,,,,,
oracle_hybrid,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,ADR-linear-full/LearnedGate+OracleChoice,0.4,0.6000000000000001,0.20000000000000004,0.4,15,0.8,5,1.0,1,0.3333333333333333,3,0.6666666666666666,0.6313131313131313,,,,,,,,,,,,,,,
oracle_hybrid,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,ADR-linear-full/LearnedGate+LearnedChoice,0.2666666666666667,0.5333333333333334,0.2666666666666667,0.4,15,0.8,5,0.0,1,0.0,3,0.0,0.2424242424242424,,,,,,,,,,,,,,,
oracle_hybrid,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,ADR-linear-split/OracleGate+OracleChoice,0.6666666666666667,0.6666666666666667,0.0,0.4,15,1.0,5,1.0,1,1.0,3,1.0,1.0,,,,,,,,,,,,,,,
oracle_hybrid,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,ADR-linear-split/OracleGate+LearnedChoice,0.4666666666666667,0.6000000000000001,0.13333333333333336,0.4,15,1.0,5,0.0,1,0.3333333333333333,3,0.16666666666666666,0.4666666666666666,,,,,,,,,,,,,,,
oracle_hybrid,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,ADR-linear-split/LearnedGate+OracleChoice,0.5333333333333334,0.5333333333333334,0.0,0.7333333333333334,15,0.6000000000000001,5,1.0,1,1.0,3,1.0,0.75,,,,,,,,,,,,,,,
oracle_hybrid,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,ADR-linear-split/LearnedGate+LearnedChoice,0.33333333333333337,0.46666666666666673,0.13333333333333336,0.7333333333333334,15,0.6000000000000001,5,0.0,1,0.3333333333333333,3,0.16666666666666666,0.3833333333333333,,,,,,,,,,,,,,,
oracle_hybrid,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,ADR-tiny-nonlinear-choice/OracleGate+OracleChoice,0.6666666666666667,0.6666666666666667,0.0,0.4,15,1.0,5,1.0,1,1.0,3,1.0,1.0,,,,,,,,,,,,,,,
oracle_hybrid,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,ADR-tiny-nonlinear-choice/OracleGate+LearnedChoice,0.6000000000000001,0.6666666666666667,0.06666666666666668,0.4,15,1.0,5,1.0,1,0.6666666666666666,3,0.8333333333333333,0.8222222222222221,,,,,,,,,,,,,,,
oracle_hybrid,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,ADR-tiny-nonlinear-choice/LearnedGate+OracleChoice,0.4,0.6000000000000001,0.20000000000000004,0.4,15,0.8,5,1.0,1,0.3333333333333333,3,0.6666666666666666,0.6313131313131313,,,,,,,,,,,,,,,
oracle_hybrid,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,ADR-tiny-nonlinear-choice/LearnedGate+LearnedChoice,0.33333333333333337,0.6000000000000001,0.2666666666666667,0.4,15,0.8,5,1.0,1,0.0,3,0.5,0.409090909090909,,,,,,,,,,,,,,,
oracle_hybrid,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,ADR-linear-full/OracleGate+OracleChoice,0.7333333333333334,0.8666666666666667,0.13333333333333336,0.20000000000000004,15,1.0,7,1.0,3,,0,1.0,0.6666666666666666,,,,,,,,,,,,,,,
oracle_hybrid,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,ADR-linear-full/OracleGate+LearnedChoice,0.6000000000000001,0.7333333333333334,0.13333333333333336,0.20000000000000004,15,1.0,7,0.3333333333333333,3,,0,0.3333333333333333,0.5,,,,,,,,,,,,,,,
oracle_hybrid,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,ADR-linear-full/LearnedGate+OracleChoice,0.4666666666666667,0.7333333333333334,0.2666666666666667,0.13333333333333336,15,1.0,7,0.3333333333333333,3,,0,0.3333333333333333,0.4583333333333333,,,,,,,,,,,,,,,
oracle_hybrid,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,ADR-linear-full/LearnedGate+LearnedChoice,0.4,0.6666666666666667,0.2666666666666667,0.13333333333333336,15,1.0,7,0.3333333333333333,3,,0,0.3333333333333333,0.4583333333333333,,,,,,,,,,,,,,,
oracle_hybrid,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,ADR-linear-split/OracleGate+OracleChoice,0.7333333333333334,0.8666666666666667,0.13333333333333336,0.20000000000000004,15,1.0,7,1.0,3,,0,1.0,0.6666666666666666,,,,,,,,,,,,,,,
oracle_hybrid,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,ADR-linear-split/OracleGate+LearnedChoice,0.6666666666666667,0.8,0.13333333333333336,0.20000000000000004,15,1.0,7,0.6666666666666666,3,,0,0.6666666666666666,0.6,,,,,,,,,,,,,,,
oracle_hybrid,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,ADR-linear-split/LearnedGate+OracleChoice,0.4666666666666667,0.7333333333333334,0.2666666666666667,0.13333333333333336,15,1.0,7,0.3333333333333333,3,,0,0.3333333333333333,0.4583333333333333,,,,,,,,,,,,,,,
oracle_hybrid,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,ADR-linear-split/LearnedGate+LearnedChoice,0.4,0.6666666666666667,0.2666666666666667,0.13333333333333336,15,1.0,7,0.3333333333333333,3,,0,0.3333333333333333,0.4583333333333333,,,,,,,,,,,,,,,
oracle_hybrid,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,ADR-tiny-nonlinear-choice/OracleGate+OracleChoice,0.7333333333333334,0.8666666666666667,0.13333333333333336,0.20000000000000004,15,1.0,7,1.0,3,,0,1.0,0.6666666666666666,,,,,,,,,,,,,,,
oracle_hybrid,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,ADR-tiny-nonlinear-choice/OracleGate+LearnedChoice,0.7333333333333334,0.8666666666666667,0.13333333333333336,0.20000000000000004,15,1.0,7,1.0,3,,0,1.0,0.6666666666666666,,,,,,,,,,,,,,,
oracle_hybrid,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,ADR-tiny-nonlinear-choice/LearnedGate+OracleChoice,0.4666666666666667,0.7333333333333334,0.2666666666666667,0.13333333333333336,15,1.0,7,0.3333333333333333,3,,0,0.3333333333333333,0.4583333333333333,,,,,,,,,,,,,,,
oracle_hybrid,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,ADR-tiny-nonlinear-choice/LearnedGate+LearnedChoice,0.4,0.6666666666666667,0.2666666666666667,0.13333333333333336,15,1.0,7,0.3333333333333333,3,,0,0.3333333333333333,0.4583333333333333,,,,,,,,,,,,,,,
oracle_hybrid,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,ADR-linear-full/OracleGate+OracleChoice,0.75,0.8333333333333334,0.08333333333333333,0.25,12,1.0,2,1.0,3,,0,1.0,0.6666666666666666,,,,,,,,,,,,,,,
oracle_hybrid,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,ADR-linear-full/OracleGate+LearnedChoice,0.75,0.8333333333333334,0.08333333333333333,0.25,12,1.0,2,1.0,3,,0,1.0,0.6666666666666666,,,,,,,,,,,,,,,
oracle_hybrid,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,ADR-linear-full/LearnedGate+OracleChoice,0.5833333333333333,0.7500000000000001,0.16666666666666666,0.3333333333333333,12,1.0,2,0.6666666666666666,3,,0,0.6666666666666666,0.5333333333333333,,,,,,,,,,,,,,,
oracle_hybrid,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,ADR-linear-full/LearnedGate+LearnedChoice,0.5833333333333333,0.7500000000000001,0.16666666666666666,0.3333333333333333,12,1.0,2,0.6666666666666666,3,,0,0.6666666666666666,0.5333333333333333,,,,,,,,,,,,,,,
