regime,feature,target,scope,weighting,n,sources,positive_n,positive_sources,negative_sources,within_source_auc,within_source_identifiable_n,auc,ap,brier,balanced_accuracy,prevalence
historical_train_to_development,hidden_robot_action,detour_success,T-40,decision,8,3,2,1,3,0.375,1,0.4166666666666667,0.30952380952380953,0.29268540349765093,0.3333333333333333,0.25
historical_train_to_development,hidden_robot_action,detour_success,T-40,source,8,3,2,1,3,0.375,1,0.46875000000000006,0.14583333333333331,0.2941733436916568,0.4375,0.11111111111111112
historical_train_to_development,hidden_robot_action,detour_success,glass_T-40,decision,4,3,0,0,3,,0,,,0.30386573409765955,,0.0
historical_train_to_development,hidden_robot_action,detour_success,glass_T-40,source,4,3,0,0,3,,0,,,0.30103172134739353,,0.0
historical_train_to_development,hidden_robot_action,base_success,all,decision,106,8,60,6,8,0.776208988380041,6,0.7659420289855071,0.7786295868840646,0.19774150049516148,0.7068840579710145,0.5660377358490566
historical_train_to_development,hidden_robot_action,base_success,all,source,106,8,60,6,8,0.776208988380041,6,0.8332565022352039,0.7744360530589012,0.17144487013185625,0.742895383161206,0.46805555555555556
historical_train_to_development,hidden_robot_action,base_success,glass,decision,42,8,0,0,8,,0,,,0.2554212146913894,,0.0
historical_train_to_development,hidden_robot_action,base_success,glass,source,42,8,0,0,8,,0,,,0.2460958347313977,,0.0
historical_train_to_development,hidden_robot_action,base_success,controls,decision,64,6,60,6,4,0.619958988380041,4,0.6666666666666666,0.9667783293633523,0.1598891880538869,0.6416666666666666,0.9375
historical_train_to_development,hidden_robot_action,base_success,controls,source,64,6,60,6,4,0.619958988380041,4,0.5898593729841309,0.9578020691582242,0.16205752958260827,0.5604115597987357,0.9361111111111112
historical_train_to_development,hidden_robot_action,base_success,base_failure,decision,46,8,0,0,8,,0,,,0.2653342525630968,,0.0
historical_train_to_development,hidden_robot_action,base_success,base_failure,source,46,8,0,0,8,,0,,,0.24923823456948263,,0.0
historical_train_to_development,hidden_robot_action,base_success,glass_base_failure,decision,42,8,0,0,8,,0,,,0.2554212146913894,,0.0
historical_train_to_development,hidden_robot_action,base_success,glass_base_failure,source,42,8,0,0,8,,0,,,0.2460958347313977,,0.0
historical_train_to_development,hidden_robot_action,base_success,glass_base_crash,decision,40,8,0,0,8,,0,,,0.262494737222401,,0.0
historical_train_to_development,hidden_robot_action,base_success,glass_base_crash,source,40,8,0,0,8,,0,,,0.24694520614408189,,0.0
historical_train_to_development,hidden_robot_action,base_success,T-5,decision,26,8,14,6,8,0.8333333333333334,6,0.8392857142857147,0.896227581941868,0.16498055209052273,0.8154761904761906,0.5384615384615383
historical_train_to_development,hidden_robot_action,base_success,T-5,source,26,8,14,6,8,0.8333333333333334,6,0.9082892416225751,0.9047569135180953,0.1269636073828584,0.8201058201058202,0.4375
historical_train_to_development,hidden_robot_action,base_success,glass_T-5,decision,10,8,0,0,8,,0,,,0.07111138551057987,,0.0
historical_train_to_development,hidden_robot_action,base_success,glass_T-5,source,10,8,0,0,8,,0,,,0.0580066216546682,,0.0
historical_train_to_development,hidden_robot_action,base_success,T-10,decision,26,8,15,6,8,0.9259259259259259,6,0.8545454545454548,0.8731236465059997,0.15505386494508616,0.7303030303030303,0.5769230769230769
historical_train_to_development,hidden_robot_action,base_success,T-10,source,26,8,15,6,8,0.9259259259259259,6,0.9217391304347826,0.9017784097526236,0.1212107283235379,0.7895652173913044,0.47916666666666674
historical_train_to_development,hidden_robot_action,base_success,glass_T-10,decision,10,8,0,0,8,,0,,,0.16750712677614696,,0.0
historical_train_to_development,hidden_robot_action,base_success,glass_T-10,source,10,8,0,0,8,,0,,,0.14000834720668132,,0.0
historical_train_to_development,hidden_robot_action,base_success,T-20,decision,26,8,15,6,8,0.7083333333333334,6,0.678787878787879,0.7531399351136194,0.24078928653238701,0.6606060606060606,0.5769230769230769
historical_train_to_development,hidden_robot_action,base_success,T-20,source,26,8,15,6,8,0.7083333333333334,6,0.8146853146853149,0.7853780606745036,0.1878423934253989,0.7587412587412589,0.45833333333333326
historical_train_to_development,hidden_robot_action,base_success,glass_T-20,decision,10,8,0,0,8,,0,,,0.37455029364942544,,0.0
historical_train_to_development,hidden_robot_action,base_success,glass_T-20,source,10,8,0,0,8,,0,,,0.3220170147085974,,0.0
historical_train_to_development,hidden_robot_action,base_success,T-30,decision,20,7,12,5,7,0.75,5,0.7291666666666664,0.7508372414622414,0.21403487011025096,0.6249999999999999,0.6000000000000001
historical_train_to_development,hidden_robot_action,base_success,T-30,source,20,7,12,5,7,0.75,5,0.8272727272727273,0.7313653578390419,0.17400522792680828,0.7159090909090909,0.4761904761904761
historical_train_to_development,hidden_robot_action,base_success,glass_T-30,decision,8,7,0,0,7,,0,,,0.33532842700565874,,0.0
historical_train_to_development,hidden_robot_action,base_success,glass_T-30,source,8,7,0,0,7,,0,,,0.34143593148183404,,0.0
historical_train_to_development,hidden_robot_action,base_success,T-40,decision,8,3,4,1,3,0.6250000000000001,1,0.75,0.8303571428571428,0.2623106696892758,0.625,0.5
historical_train_to_development,hidden_robot_action,base_success,T-40,source,8,3,4,1,3,0.6250000000000001,1,0.8392857142857143,0.7708333333333334,0.2511508853948491,0.7142857142857143,0.22222222222222224
historical_train_to_development,hidden_robot_action,base_success,glass_T-40,decision,4,3,0,0,3,,0,,,0.4783438854078909,,0.0
historical_train_to_development,hidden_robot_action,base_success,glass_T-40,source,4,3,0,0,3,,0,,,0.3996369429250298,,0.0
historical_train_to_development,oracle_metadata,base_crash,all,decision,106,8,40,8,7,0.8909674981103552,7,0.9874999999999997,0.961860902255639,0.03904919397305178,0.9348484848484848,0.37735849056603776
historical_train_to_development,oracle_metadata,base_crash,all,source,106,8,40,8,7,0.8909674981103552,7,0.9668664204585048,0.9301193787526454,0.06377155364717221,0.9104940422270227,0.4708333333333334
historical_train_to_development,oracle_metadata,base_crash,glass,decision,42,8,40,8,2,0.48611111111111116,2,0.5875,0.961860902255639,0.09779798347325391,0.45,0.9523809523809526
historical_train_to_development,oracle_metadata,base_crash,glass,source,42,8,40,8,2,0.48611111111111116,2,0.5173160173160173,0.964102044274458,0.08517987135722582,0.4610389610389611,0.9624999999999999
historical_train_to_development,oracle_metadata,base_crash,controls,decision,64,6,0,0,6,,0,,,0.0004953008635441237,,0.0
historical_train_to_development,oracle_metadata,base_crash,controls,source,64,6,0,0,6,,0,,,0.0005063703990141144,,0.0
historical_train_to_development,oracle_metadata,base_crash,base_failure,decision,46,8,40,8,5,0.8222222222222222,5,0.8625000000000002,0.9618609022556391,0.0893510491562492,0.7833333333333333,0.8695652173913042
historical_train_to_development,oracle_metadata,base_crash,base_failure,source,46,8,40,8,5,0.8222222222222222,5,0.8439526307974065,0.9611219748819587,0.08215237479601219,0.801580623339768,0.8844155844155845
historical_train_to_development,oracle_metadata,base_crash,glass_base_failure,decision,42,8,40,8,2,0.48611111111111116,2,0.5875,0.961860902255639,0.09779798347325391,0.45,0.9523809523809526
historical_train_to_development,oracle_metadata,base_crash,glass_base_failure,source,42,8,40,8,2,0.48611111111111116,2,0.5173160173160173,0.964102044274458,0.08517987135722582,0.4610389610389611,0.9624999999999999
historical_train_to_development,oracle_metadata,base_crash,glass_base_crash,decision,40,8,40,8,0,,0,,1.0,0.06781642074550964,,1.0000000000000002
historical_train_to_development,oracle_metadata,base_crash,glass_base_crash,source,40,8,40,8,0,,0,,1.0,0.06165004350875815,,0.9999999999999999
historical_train_to_development,oracle_metadata,base_crash,T-5,decision,26,8,10,8,6,1.0,6,1.0000000000000002,1.0,0.0012287882351761656,1.0,0.3846153846153846
historical_train_to_development,oracle_metadata,base_crash,T-5,source,26,8,10,8,6,1.0,6,0.9999999999999999,1.0,0.0013999530574191198,1.0,0.5
historical_train_to_development,oracle_metadata,base_crash,glass_T-5,decision,10,8,10,8,0,,0,,1.0000000000000002,0.0021416672871385875,,0.9999999999999999
historical_train_to_development,oracle_metadata,base_crash,glass_T-5,source,10,8,10,8,0,,0,,1.0,0.0021416672871385875,,1.0
historical_train_to_development,oracle_metadata,base_crash,T-10,decision,26,8,10,8,6,1.0,6,1.0000000000000002,1.0,0.0012287882351761648,1.0,0.3846153846153846
historical_train_to_development,oracle_metadata,base_crash,T-10,source,26,8,10,8,6,1.0,6,1.0000000000000002,1.0000000000000002,0.0013999530574191192,1.0,0.5
historical_train_to_development,oracle_metadata,base_crash,glass_T-10,decision,10,8,10,8,0,,0,,1.0000000000000002,0.0021416672871385875,,0.9999999999999999
historical_train_to_development,oracle_metadata,base_crash,glass_T-10,source,10,8,10,8,0,,0,,1.0,0.0021416672871385875,,1.0
historical_train_to_development,oracle_metadata,base_crash,T-20,decision,26,8,9,7,7,1.0,6,0.9705882352941178,0.9,0.0361304689049115,0.9705882352941176,0.34615384615384615
historical_train_to_development,oracle_metadata,base_crash,T-20,source,26,8,9,7,7,1.0,6,0.9000000000000001,0.7500000000000003,0.11483041523405896,0.8999999999999999,0.375
historical_train_to_development,oracle_metadata,base_crash,glass_T-20,decision,10,8,9,7,1,,0,0.5000000000000001,0.9000000000000002,0.09288603702845041,0.5,0.8999999999999999
historical_train_to_development,oracle_metadata,base_crash,glass_T-20,source,10,8,9,7,1,,0,0.5,0.875,0.11557212946377843,0.5,0.875
historical_train_to_development,oracle_metadata,base_crash,T-30,decision,20,7,7,7,5,0.9800000000000001,5,0.9615384615384613,0.875,0.05648355059996128,0.9615384615384615,0.35
historical_train_to_development,oracle_metadata,base_crash,T-30,source,20,7,7,7,5,0.9800000000000001,5,0.9761904761904762,0.9545454545454546,0.05757928335771866,0.9761904761904763,0.49999999999999994
historical_train_to_development,oracle_metadata,base_crash,glass_T-30,decision,8,7,7,7,1,0.5,1,0.5,0.875,0.14119604097539257,0.5,0.875
historical_train_to_development,oracle_metadata,base_crash,glass_T-30,source,8,7,7,7,1,0.5,1,0.5,0.9285714285714286,0.12013009789086417,0.5,0.9285714285714284
historical_train_to_development,oracle_metadata,base_crash,T-40,decision,8,3,4,3,1,1.0,1,1.0,1.0,0.25078179617342555,0.5,0.5
historical_train_to_development,oracle_metadata,base_crash,T-40,source,8,3,4,3,1,1.0,1,1.0,1.0,0.3901048624723904,0.5,0.7777777777777779
historical_train_to_development,oracle_metadata,base_crash,glass_T-40,decision,4,3,4,3,0,,0,,1.0,0.5015633155115622,,1.0
historical_train_to_development,oracle_metadata,base_crash,glass_T-40,source,4,3,4,3,0,,0,,0.9999999999999999,0.5015633155115622,,1.0
historical_train_to_development,oracle_metadata,detour_success,all,decision,106,8,51,7,7,0.75179359493085,6,0.8037433155080212,0.751132844776639,0.18184702929082514,0.7684491978609627,0.4811320754716981
historical_train_to_development,oracle_metadata,detour_success,all,source,106,8,51,7,7,0.75179359493085,6,0.7732463485881207,0.7143411944260032,0.18864503321167359,0.7706134371957158,0.4513888888888889
historical_train_to_development,oracle_metadata,detour_success,glass,decision,42,8,6,2,7,0.25,1,0.43055555555555536,0.13095238095238096,0.15674423320707898,0.5,0.14285714285714285
historical_train_to_development,oracle_metadata,detour_success,glass,source,42,8,6,2,7,0.25,1,0.43632756132756145,0.16123768472906402,0.17143935812901934,0.5,0.175
historical_train_to_development,oracle_metadata,detour_success,controls,decision,64,6,45,6,5,0.6071336996336996,5,0.6333333333333333,0.7813346560846561,0.19832073922078358,0.5,0.703125
historical_train_to_development,oracle_metadata,detour_success,controls,source,64,6,45,6,5,0.6071336996336996,5,0.5932566229595931,0.7715019565932854,0.19847821019557474,0.5,0.7194444444444446
historical_train_to_development,oracle_metadata,detour_success,base_failure,decision,46,8,9,5,7,0.8125,4,0.6066066066066068,0.42162952137376697,0.16013665263370358,0.6531531531531533,0.19565217391304346
historical_train_to_development,oracle_metadata,detour_success,base_failure,source,46,8,9,5,7,0.8125,4,0.5547118691394733,0.37053219002457394,0.18145492333736887,0.6020545999985681,0.2292207792207792
historical_train_to_development,oracle_metadata,detour_success,glass_base_failure,decision,42,8,6,2,7,0.25,1,0.43055555555555536,0.13095238095238096,0.15674423320707898,0.5,0.14285714285714285
historical_train_to_development,oracle_metadata,detour_success,glass_base_failure,source,42,8,6,2,7,0.25,1,0.43632756132756145,0.16123768472906402,0.17143935812901934,0.5,0.175
historical_train_to_development,oracle_metadata,detour_success,glass_base_crash,decision,40,8,6,2,7,0.25,1,0.41911764705882354,0.13563218390804602,0.16208320032649556,0.5,0.15
historical_train_to_development,oracle_metadata,detour_success,glass_base_crash,source,40,8,6,2,7,0.25,1,0.4329304954304955,0.16087953855585113,0.17255702772166548,0.5,0.175
historical_train_to_development,oracle_metadata,detour_success,T-5,decision,26,8,12,5,7,0.8125,4,0.7559523809523812,0.6426282051282053,0.18031544302773805,0.7797619047619049,0.46153846153846145
historical_train_to_development,oracle_metadata,detour_success,T-5,source,26,8,12,5,7,0.8125,4,0.7888888888888889,0.6018518518518519,0.1681168704789653,0.8111111111111111,0.375
historical_train_to_development,oracle_metadata,detour_success,glass_T-5,decision,10,8,1,1,7,,0,0.5000000000000001,0.1,0.11561052764595064,0.5,0.1
historical_train_to_development,oracle_metadata,detour_success,glass_T-5,source,10,8,1,1,7,,0,0.5,0.125,0.12760888287035127,0.5,0.125
historical_train_to_development,oracle_metadata,detour_success,T-10,decision,26,8,14,6,7,0.9,5,0.8630952380952385,0.8241758241758242,0.17224922877532728,0.8392857142857144,0.5384615384615384
historical_train_to_development,oracle_metadata,detour_success,T-10,source,26,8,14,6,7,0.9,5,0.8776223776223779,0.7992424242424243,0.17277912503552367,0.8776223776223777,0.45833333333333337
historical_train_to_development,oracle_metadata,detour_success,glass_T-10,decision,10,8,1,1,7,,0,0.5000000000000001,0.1,0.20765656266120122,0.5,0.1
historical_train_to_development,oracle_metadata,detour_success,glass_T-10,source,10,8,1,1,7,,0,0.5,0.125,0.21050601145568593,0.5,0.125
historical_train_to_development,oracle_metadata,detour_success,T-20,decision,26,8,13,7,6,0.888888888888889,5,0.8017751479289945,0.7596153846153849,0.18899606409811504,0.7307692307692308,0.4999999999999999
historical_train_to_development,oracle_metadata,detour_success,T-20,source,26,8,13,7,6,0.888888888888889,5,0.719130434782609,0.6983333333333335,0.2149459186735303,0.6878260869565218,0.5208333333333333
historical_train_to_development,oracle_metadata,detour_success,glass_T-20,decision,10,8,2,2,6,,0,0.5000000000000001,0.2,0.16360394854355317,0.5,0.2
historical_train_to_development,oracle_metadata,detour_success,glass_T-20,source,10,8,2,2,6,,0,0.5,0.25,0.18760065899235445,0.5,0.25
historical_train_to_development,oracle_metadata,detour_success,T-30,decision,20,7,10,6,5,1.0,4,0.8200000000000001,0.8333333333333333,0.20594457749864212,0.7,0.5
historical_train_to_development,oracle_metadata,detour_success,T-30,source,20,7,10,6,5,1.0,4,0.7363636363636364,0.7722943722943724,0.2409665901416006,0.6681818181818182,0.5238095238095237
historical_train_to_development,oracle_metadata,detour_success,glass_T-30,decision,8,7,2,2,5,,0,0.5,0.25,0.1924340415979882,0.5,0.25
historical_train_to_development,oracle_metadata,detour_success,glass_T-30,source,8,7,2,2,5,,0,0.5,0.28571428571428575,0.21530852255639435,0.5,0.2857142857142857
historical_train_to_development,oracle_metadata,detour_success,T-40,decision,8,3,2,1,3,1.0,1,1.0,1.0,0.1345393026779917,0.8333333333333333,0.25
historical_train_to_development,oracle_metadata,detour_success,T-40,source,8,3,2,1,3,1.0,1,1.0000000000000002,1.0,0.08411122805221309,0.9375,0.11111111111111112
historical_train_to_development,oracle_metadata,detour_success,glass_T-40,decision,4,3,0,0,3,,0,,,0.04376876835159019,,0.0
historical_train_to_development,oracle_metadata,detour_success,glass_T-40,source,4,3,0,0,3,,0,,,0.04376876835159019,,0.0
historical_train_to_development,oracle_metadata,base_success,all,decision,106,8,60,6,8,0.9545796308954205,6,0.968478260869565,0.9625496031746031,0.04198391940409631,0.9565217391304348,0.5660377358490566
historical_train_to_development,oracle_metadata,base_success,all,source,106,8,60,6,8,0.9545796308954205,6,0.9748239341137824,0.9561238833515484,0.036908618943406954,0.9699738903394257,0.46805555555555556
historical_train_to_development,oracle_metadata,base_success,glass,decision,42,8,0,0,8,,0,,,0.0032698548615478114,,0.0
historical_train_to_development,oracle_metadata,base_success,glass,source,42,8,0,0,8,,0,,,0.0033011276239276383,,0.0
historical_train_to_development,oracle_metadata,base_success,controls,decision,64,6,60,6,4,0.6135509227614491,4,0.6375,0.9625496031746031,0.06739002426014377,0.5,0.9375
historical_train_to_development,oracle_metadata,base_success,controls,source,64,6,60,6,4,0.6135509227614491,4,0.5807637724164624,0.9561238833515484,0.07050492459343834,0.5,0.9361111111111112
historical_train_to_development,oracle_metadata,base_success,base_failure,decision,46,8,0,0,8,,0,,,0.060968593591251743,,0.0
historical_train_to_development,oracle_metadata,base_success,base_failure,source,46,8,0,0,8,,0,,,0.05760642176110556,,0.0
historical_train_to_development,oracle_metadata,base_success,glass_base_failure,decision,42,8,0,0,8,,0,,,0.0032698548615478114,,0.0
historical_train_to_development,oracle_metadata,base_success,glass_base_failure,source,42,8,0,0,8,,0,,,0.0033011276239276383,,0.0
historical_train_to_development,oracle_metadata,base_success,glass_base_crash,decision,40,8,0,0,8,,0,,,0.0031151335660100357,,0.0
historical_train_to_development,oracle_metadata,base_success,glass_base_crash,source,40,8,0,0,8,,0,,,0.0031643750203845366,,0.0
historical_train_to_development,oracle_metadata,base_success,T-5,decision,26,8,14,6,8,0.9074074074074074,6,0.9166666666666671,0.8750000000000004,0.07650690117281607,0.9166666666666667,0.5384615384615383
historical_train_to_development,oracle_metadata,base_success,T-5,source,26,8,14,6,8,0.9074074074074074,6,0.9338624338624338,0.8551587301587302,0.063383848174832,0.9444444444444444,0.4375
historical_train_to_development,oracle_metadata,base_success,glass_T-5,decision,10,8,0,0,8,,0,,,0.0004392763513879192,,0.0
historical_train_to_development,oracle_metadata,base_success,glass_T-5,source,10,8,0,0,8,,0,,,0.0004392763513879193,,0.0
historical_train_to_development,oracle_metadata,base_success,T-10,decision,26,8,15,6,8,0.9537037037037037,6,0.9303030303030305,0.9083333333333337,0.04994973823989915,0.9545454545454546,0.5769230769230769
historical_train_to_development,oracle_metadata,base_success,T-10,source,26,8,15,6,8,0.9537037037037037,6,0.9695652173913046,0.9384057971014494,0.03395392037315298,0.98,0.47916666666666674
historical_train_to_development,oracle_metadata,base_success,glass_T-10,decision,10,8,0,0,8,,0,,,0.0007269576180362693,,0.0
historical_train_to_development,oracle_metadata,base_success,glass_T-10,source,10,8,0,0,8,,0,,,0.0007269576180362695,,0.0
historical_train_to_development,oracle_metadata,base_success,T-20,decision,26,8,15,6,8,1.0,6,0.978787878787879,0.9708333333333335,0.03786699087346406,0.9545454545454546,0.5769230769230769
historical_train_to_development,oracle_metadata,base_success,T-20,source,26,8,15,6,8,1.0,6,0.9825174825174827,0.9621212121212124,0.040630452754533364,0.9615384615384616,0.45833333333333326
historical_train_to_development,oracle_metadata,base_success,glass_T-20,decision,10,8,0,0,8,,0,,,0.0063642807723033,,0.0
historical_train_to_development,oracle_metadata,base_success,glass_T-20,source,10,8,0,0,8,,0,,,0.0063642807723032985,,0.0
historical_train_to_development,oracle_metadata,base_success,T-30,decision,20,7,12,5,7,1.0,5,0.9999999999999997,0.9999999999999998,0.0058666310308020265,1.0,0.6000000000000001
historical_train_to_development,oracle_metadata,base_success,T-30,source,20,7,12,5,7,1.0,5,1.0,1.0,0.005969320660000702,1.0,0.4761904761904761
historical_train_to_development,oracle_metadata,base_success,glass_T-30,decision,8,7,0,0,7,,0,,,0.0063642807723032985,,0.0
historical_train_to_development,oracle_metadata,base_success,glass_T-30,source,8,7,0,0,7,,0,,,0.0063642807723032985,,0.0
historical_train_to_development,oracle_metadata,base_success,T-40,decision,8,3,4,1,3,1.0,1,1.0,1.0,0.007568556097188596,1.0,0.5
historical_train_to_development,oracle_metadata,base_success,T-40,source,8,3,4,1,3,1.0,1,1.0,1.0,0.004907484736154212,1.0,0.22222222222222224
historical_train_to_development,oracle_metadata,base_success,glass_T-40,decision,4,3,0,0,3,,0,,,0.0027786276473267045,,0.0
historical_train_to_development,oracle_metadata,base_success,glass_T-40,source,4,3,0,0,3,,0,,,0.0027786276473267045,,0.0
historical_train_to_development,prior,base_crash,all,decision,106,8,40,8,7,0.5,7,0.5,0.37735849056603776,0.23521425576519917,0.5,0.37735849056603776
historical_train_to_development,prior,base_crash,all,source,106,8,40,8,7,0.5,7,0.5000000000000001,0.4708333333333334,0.2551555555555556,0.5,0.4708333333333334
historical_train_to_development,prior,base_crash,glass,decision,42,8,40,8,2,0.5,2,0.49999999999999983,0.9523809523809521,0.35788571428571425,0.5,0.9523809523809526
historical_train_to_development,prior,base_crash,glass,source,42,8,40,8,2,0.5,2,0.5,0.9625,0.3600444444444444,0.5,0.9624999999999999
historical_train_to_development,prior,base_crash,controls,decision,64,6,0,0,6,,0,,,0.1547111111111112,,0.0
historical_train_to_development,prior,base_crash,controls,source,64,6,0,0,6,,0,,,0.1547111111111112,,0.0
historical_train_to_development,prior,base_crash,base_failure,decision,46,8,40,8,5,0.5,5,0.5,0.8695652173913043,0.3402183574879227,0.5,0.8695652173913042
historical_train_to_development,prior,base_crash,base_failure,source,46,8,40,8,5,0.5,5,0.49999999999999994,0.8844155844155843,0.3433864357864357,0.5,0.8844155844155845
historical_train_to_development,prior,base_crash,glass_base_failure,decision,42,8,40,8,2,0.5,2,0.49999999999999983,0.9523809523809521,0.35788571428571425,0.5,0.9523809523809526
historical_train_to_development,prior,base_crash,glass_base_failure,source,42,8,40,8,2,0.5,2,0.5,0.9625,0.3600444444444444,0.5,0.9624999999999999
historical_train_to_development,prior,base_crash,glass_base_crash,decision,40,8,40,8,0,,0,,1.0,0.36804444444444434,,1.0000000000000002
historical_train_to_development,prior,base_crash,glass_base_crash,source,40,8,40,8,0,,0,,0.9999999999999999,0.36804444444444445,,0.9999999999999999
historical_train_to_development,prior,base_crash,T-5,decision,26,8,10,8,6,0.5,6,0.5000000000000001,0.3846153846153846,0.23676239316239328,0.5,0.3846153846153846
historical_train_to_development,prior,base_crash,T-5,source,26,8,10,8,6,0.5,6,0.5,0.5,0.26137777777777776,0.5,0.5
historical_train_to_development,prior,base_crash,glass_T-5,decision,10,8,10,8,0,,0,,1.0000000000000002,0.36804444444444434,,0.9999999999999999
historical_train_to_development,prior,base_crash,glass_T-5,source,10,8,10,8,0,,0,,1.0,0.3680444444444443,,1.0
historical_train_to_development,prior,base_crash,T-10,decision,26,8,10,8,6,0.5,6,0.5000000000000001,0.38461538461538475,0.23676239316239328,0.5,0.3846153846153846
historical_train_to_development,prior,base_crash,T-10,source,26,8,10,8,6,0.5,6,0.5000000000000001,0.5000000000000002,0.26137777777777776,0.5,0.5
historical_train_to_development,prior,base_crash,glass_T-10,decision,10,8,10,8,0,,0,,1.0000000000000002,0.36804444444444434,,0.9999999999999999
historical_train_to_development,prior,base_crash,glass_T-10,source,10,8,10,8,0,,0,,1.0,0.3680444444444443,,1.0
historical_train_to_development,prior,base_crash,T-20,decision,26,8,9,7,7,0.5,6,0.5000000000000001,0.34615384615384615,0.22855726495726508,0.5,0.34615384615384615
historical_train_to_development,prior,base_crash,T-20,source,26,8,9,7,7,0.5,6,0.5,0.375,0.2347111111111111,0.5,0.375
historical_train_to_development,prior,base_crash,glass_T-20,decision,10,8,9,7,1,,0,0.5000000000000001,0.9000000000000002,0.346711111111111,0.5,0.8999999999999999
historical_train_to_development,prior,base_crash,glass_T-20,source,10,8,9,7,1,,0,0.5,0.875,0.34137777777777767,0.5,0.875
historical_train_to_development,prior,base_crash,T-30,decision,20,7,7,7,5,0.5,5,0.5000000000000001,0.35000000000000003,0.2293777777777778,0.5,0.35
historical_train_to_development,prior,base_crash,T-30,source,20,7,7,7,5,0.5,5,0.5,0.5000000000000001,0.2613777777777777,0.5,0.49999999999999994
historical_train_to_development,prior,base_crash,glass_T-30,decision,8,7,7,7,1,0.5,1,0.5,0.875,0.34137777777777767,0.5,0.875
historical_train_to_development,prior,base_crash,glass_T-30,source,8,7,7,7,1,0.5,1,0.5,0.9285714285714286,0.35280634920634907,0.5,0.9285714285714284
historical_train_to_development,prior,base_crash,T-40,decision,8,3,4,3,1,0.5,1,0.5,0.5,0.26137777777777776,0.5,0.5
historical_train_to_development,prior,base_crash,T-40,source,8,3,4,3,1,0.5,1,0.5,0.7777777777777777,0.320637037037037,0.5,0.7777777777777779
historical_train_to_development,prior,base_crash,glass_T-40,decision,4,3,4,3,0,,0,,1.0,0.36804444444444434,,1.0
historical_train_to_development,prior,base_crash,glass_T-40,source,4,3,4,3,0,,0,,0.9999999999999999,0.36804444444444434,,1.0
historical_train_to_development,prior,detour_success,all,decision,106,8,51,7,7,0.5,6,0.5,0.4811320754716981,0.24964884696016781,0.5,0.4811320754716981
historical_train_to_development,prior,detour_success,all,source,106,8,51,7,7,0.5,6,0.5000000000000001,0.4513888888888889,0.24865740740740744,0.5,0.4513888888888889
historical_train_to_development,prior,detour_success,glass,decision,42,8,6,2,7,0.5,1,0.49999999999999983,0.14285714285714285,0.23837301587301601,0.5,0.14285714285714285
historical_train_to_development,prior,detour_success,glass,source,42,8,6,2,7,0.5,1,0.5,0.175,0.23944444444444454,0.5,0.175
historical_train_to_development,prior,detour_success,controls,decision,64,6,45,6,5,0.5,5,0.5,0.703125,0.2570486111111111,0.5,0.703125
historical_train_to_development,prior,detour_success,controls,source,64,6,45,6,5,0.5,5,0.4999999999999998,0.7194444444444443,0.2575925925925926,0.5,0.7194444444444446
historical_train_to_development,prior,detour_success,base_failure,decision,46,8,9,5,7,0.5,4,0.5,0.19565217391304351,0.2401328502415459,0.5,0.19565217391304346
historical_train_to_development,prior,detour_success,base_failure,source,46,8,9,5,7,0.5,4,0.49999999999999983,0.22922077922077916,0.24125180375180386,0.5,0.2292207792207792
historical_train_to_development,prior,detour_success,glass_base_failure,decision,42,8,6,2,7,0.5,1,0.49999999999999983,0.14285714285714285,0.23837301587301601,0.5,0.14285714285714285
historical_train_to_development,prior,detour_success,glass_base_failure,source,42,8,6,2,7,0.5,1,0.5,0.175,0.23944444444444454,0.5,0.175
historical_train_to_development,prior,detour_success,glass_base_crash,decision,40,8,6,2,7,0.5,1,0.5,0.14999999999999997,0.2386111111111113,0.5,0.15
historical_train_to_development,prior,detour_success,glass_base_crash,source,40,8,6,2,7,0.5,1,0.4999999999999999,0.17500000000000002,0.23944444444444452,0.5,0.175
historical_train_to_development,prior,detour_success,T-5,decision,26,8,12,5,7,0.5,4,0.5000000000000001,0.4615384615384617,0.2489957264957266,0.5,0.46153846153846145
historical_train_to_development,prior,detour_success,T-5,source,26,8,12,5,7,0.5,4,0.4999999999999999,0.37500000000000006,0.24611111111111117,0.5,0.375
historical_train_to_development,prior,detour_success,glass_T-5,decision,10,8,1,1,7,,0,0.5000000000000001,0.1,0.2369444444444445,0.5,0.1
historical_train_to_development,prior,detour_success,glass_T-5,source,10,8,1,1,7,,0,0.5,0.125,0.23777777777777787,0.5,0.125
historical_train_to_development,prior,detour_success,T-10,decision,26,8,14,6,7,0.5,5,0.5000000000000001,0.5384615384615384,0.25155982905982915,0.5,0.5384615384615384
historical_train_to_development,prior,detour_success,T-10,source,26,8,14,6,7,0.5,5,0.5000000000000001,0.45833333333333337,0.2488888888888889,0.5,0.45833333333333337
historical_train_to_development,prior,detour_success,glass_T-10,decision,10,8,1,1,7,,0,0.5000000000000001,0.1,0.23694444444444449,0.5,0.1
historical_train_to_development,prior,detour_success,glass_T-10,source,10,8,1,1,7,,0,0.5,0.125,0.23777777777777787,0.5,0.125
historical_train_to_development,prior,detour_success,T-20,decision,26,8,13,7,6,0.5,5,0.5000000000000002,0.5000000000000001,0.2502777777777779,0.5,0.4999999999999999
historical_train_to_development,prior,detour_success,T-20,source,26,8,13,7,6,0.5,5,0.5,0.5208333333333334,0.2509722222222222,0.5,0.5208333333333333
