regime,feature,target,scope,source,n,positive_n,mean_score,auc,ap,brier,balanced_accuracy,prevalence
glass_loso,prior,detour_success,glass,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,4,0,0.2552631578947368,,,0.06515927977839334,,0.0
glass_loso,prior,detour_success,glass,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,10,0,0.2552631578947368,,,0.06515927977839336,,0.0
glass_loso,prior,detour_success,glass,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,5,0,0.25526315789473686,,,0.06515927977839338,,0.0
glass_loso,prior,detour_success,glass,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,5,2,0.23421052631578937,0.5,0.4,0.2674861495844875,0.5,0.4
glass_loso,prior,detour_success,glass,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,5,0,0.25526315789473686,,,0.06515927977839338,,0.0
glass_loso,prior,detour_success,glass,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,4,0,0.2552631578947368,,,0.06515927977839334,,0.0
glass_loso,prior,base_success,all,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,4,0,0.023684210526315794,,,0.0005609418282548479,,0.0
glass_loso,prior,base_success,all,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,5,0,0.023684210526315794,,,0.0005609418282548479,,0.0
glass_loso,prior,base_success,all,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,6,0,0.023684210526315804,,,0.0005609418282548483,,0.0
glass_loso,prior,base_success,all,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,5,0,0.023684210526315794,,,0.0005609418282548479,,0.0
glass_loso,prior,base_success,all,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,4,0,0.023684210526315794,,,0.0005609418282548479,,0.0
glass_loso,prior,base_success,all,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,4,0,0.023684210526315794,,,0.0005609418282548479,,0.0
glass_loso,prior,base_success,all,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,4,0,0.023684210526315794,,,0.0005609418282548479,,0.0
glass_loso,prior,base_success,all,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,4,0,0.023684210526315794,,,0.0005609418282548479,,0.0
glass_loso,prior,base_success,all,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,10,0,0.023684210526315797,,,0.000560941828254848,,0.0
glass_loso,prior,base_success,all,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,4,0,0.023684210526315794,,,0.0005609418282548479,,0.0
glass_loso,prior,base_success,all,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,5,0,0.023684210526315794,,,0.0005609418282548479,,0.0
glass_loso,prior,base_success,all,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,5,1,0.013157894736842105,0.5,0.2,0.19490997229916895,0.5,0.2
glass_loso,prior,base_success,all,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,4,0,0.023684210526315794,,,0.0005609418282548479,,0.0
glass_loso,prior,base_success,all,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,4,0,0.023684210526315794,,,0.0005609418282548479,,0.0
glass_loso,prior,base_success,all,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,4,0,0.023684210526315794,,,0.0005609418282548479,,0.0
glass_loso,prior,base_success,all,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,10,0,0.023684210526315804,,,0.0005609418282548482,,0.0
glass_loso,prior,base_success,all,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,5,0,0.023684210526315794,,,0.0005609418282548479,,0.0
glass_loso,prior,base_success,all,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,5,0,0.023684210526315794,,,0.0005609418282548479,,0.0
glass_loso,prior,base_success,all,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,5,0,0.023684210526315794,,,0.0005609418282548479,,0.0
glass_loso,prior,base_success,all,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,4,1,0.010526315789473686,0.5,0.25,0.24484764542936288,0.5,0.25
glass_loso,prior,base_success,glass,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,4,0,0.023684210526315794,,,0.0005609418282548479,,0.0
glass_loso,prior,base_success,glass,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,5,0,0.023684210526315794,,,0.0005609418282548479,,0.0
glass_loso,prior,base_success,glass,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,6,0,0.023684210526315804,,,0.0005609418282548483,,0.0
glass_loso,prior,base_success,glass,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,5,0,0.023684210526315794,,,0.0005609418282548479,,0.0
glass_loso,prior,base_success,glass,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,4,0,0.023684210526315794,,,0.0005609418282548479,,0.0
glass_loso,prior,base_success,glass,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,4,0,0.023684210526315794,,,0.0005609418282548479,,0.0
glass_loso,prior,base_success,glass,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,4,0,0.023684210526315794,,,0.0005609418282548479,,0.0
glass_loso,prior,base_success,glass,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,4,0,0.023684210526315794,,,0.0005609418282548479,,0.0
glass_loso,prior,base_success,glass,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,10,0,0.023684210526315797,,,0.000560941828254848,,0.0
glass_loso,prior,base_success,glass,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,4,0,0.023684210526315794,,,0.0005609418282548479,,0.0
glass_loso,prior,base_success,glass,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,5,0,0.023684210526315794,,,0.0005609418282548479,,0.0
glass_loso,prior,base_success,glass,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,5,1,0.013157894736842105,0.5,0.2,0.19490997229916895,0.5,0.2
glass_loso,prior,base_success,glass,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,4,0,0.023684210526315794,,,0.0005609418282548479,,0.0
glass_loso,prior,base_success,glass,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,4,0,0.023684210526315794,,,0.0005609418282548479,,0.0
glass_loso,prior,base_success,glass,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,4,0,0.023684210526315794,,,0.0005609418282548479,,0.0
glass_loso,prior,base_success,glass,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,10,0,0.023684210526315804,,,0.0005609418282548482,,0.0
glass_loso,prior,base_success,glass,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,5,0,0.023684210526315794,,,0.0005609418282548479,,0.0
glass_loso,prior,base_success,glass,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,5,0,0.023684210526315794,,,0.0005609418282548479,,0.0
glass_loso,prior,base_success,glass,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,5,0,0.023684210526315794,,,0.0005609418282548479,,0.0
glass_loso,prior,base_success,glass,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,4,1,0.010526315789473686,0.5,0.25,0.24484764542936288,0.5,0.25
historical_train_to_development,hidden,base_crash,all,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,18,6,0.23859773987323768,0.4999999999999999,0.5553513071895423,0.24295488975027496,0.6666666666666666,0.33333333333333337
historical_train_to_development,hidden,base_crash,all,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,5,4,0.8382351356630677,1.0,1.0,0.13136737284883537,0.5,0.8
historical_train_to_development,hidden,base_crash,all,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,12,4,0.250342219744306,0.6875,0.7048611111111112,0.22884638447424194,0.625,0.3333333333333333
historical_train_to_development,hidden,base_crash,all,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,12,4,0.22390641177645565,0.96875,0.95,0.10197916620212749,0.75,0.3333333333333333
historical_train_to_development,hidden,base_crash,all,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,12,4,0.3442244431642539,0.6249999999999999,0.6083333333333334,0.22465315920611478,0.5,0.3333333333333333
historical_train_to_development,hidden,base_crash,all,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,12,4,0.17744607964535197,0.6875,0.6416666666666666,0.21701476152475932,0.625,0.3333333333333333
historical_train_to_development,hidden,base_crash,all,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,30,9,0.3332168740823168,0.47619047619047616,0.3257936507936508,0.25367593809543687,0.46031746031746035,0.3
historical_train_to_development,hidden,base_crash,all,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,5,5,0.6648967156123287,,1.0000000000000002,0.11927550311894086,,1.0
historical_train_to_development,hidden,base_crash,glass,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,6,6,0.2857639363286604,,1.0000000000000002,0.5917293033030974,,0.9999999999999999
historical_train_to_development,hidden,base_crash,glass,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,5,4,0.8382351356630677,1.0,1.0,0.13136737284883537,0.5,0.8
historical_train_to_development,hidden,base_crash,glass,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,4,4,0.3032146388424949,,1.0,0.5375883064730014,,1.0
historical_train_to_development,hidden,base_crash,glass,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,4,4,0.5290263911021386,,1.0,0.28964119570256963,,1.0
historical_train_to_development,hidden,base_crash,glass,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,4,4,0.3990391285839273,,1.0,0.40872898737174446,,1.0
historical_train_to_development,hidden,base_crash,glass,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,4,4,0.2701757584446251,,1.0,0.5794050946983171,,1.0
historical_train_to_development,hidden,base_crash,glass,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,10,9,0.3082193760503217,0.7777777777777779,0.9765432098765433,0.44473373597066457,0.5555555555555556,0.8999999999999999
historical_train_to_development,hidden,base_crash,glass,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,5,5,0.6648967156123287,,1.0000000000000002,0.11927550311894086,,1.0
historical_train_to_development,hidden,detour_success,all,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,18,8,0.5422825069461027,0.375,0.39896978021978013,0.29109664356336207,0.35,0.4444444444444444
historical_train_to_development,hidden,detour_success,all,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,5,0,0.1066460645300881,,,0.01538837462227498,,0.0
historical_train_to_development,hidden,detour_success,all,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,12,7,0.5314133642445832,0.2,0.4859719645433931,0.31046520838447766,0.24285714285714288,0.5833333333333333
historical_train_to_development,hidden,detour_success,all,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,12,6,0.4799527857557579,0.38888888888888895,0.5823713323713324,0.2955434020654484,0.41666666666666674,0.49999999999999994
historical_train_to_development,hidden,detour_success,all,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,12,12,0.5554765588796144,,1.0,0.20385100853099525,,1.0
historical_train_to_development,hidden,detour_success,all,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,12,3,0.5363580455397648,0.4074074074074074,0.26666666666666666,0.28871260162191237,0.4444444444444444,0.25
historical_train_to_development,hidden,detour_success,all,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,30,13,0.5185878541820838,0.43438914027149317,0.4637423585816471,0.28406380300383305,0.4751131221719457,0.4333333333333333
historical_train_to_development,hidden,detour_success,all,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,5,2,0.3191531364278509,0.6666666666666666,0.75,0.22960131126108643,0.5,0.4
historical_train_to_development,hidden,detour_success,glass,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,6,0,0.6354384110287619,,,0.41123050152762264,,0.0
historical_train_to_development,hidden,detour_success,glass,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,5,0,0.1066460645300881,,,0.01538837462227498,,0.0
historical_train_to_development,hidden,detour_success,glass,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,4,0,0.6266407410550994,,,0.39952976451186833,,0.0
historical_train_to_development,hidden,detour_success,glass,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,4,0,0.5153765043044534,,,0.28441849259016005,,0.0
historical_train_to_development,hidden,detour_success,glass,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,4,4,0.5956396634886812,,1.0,0.16424310330126865,,1.0
historical_train_to_development,hidden,detour_success,glass,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,4,0,0.6661038395913061,,,0.4476435179112692,,0.0
historical_train_to_development,hidden,detour_success,glass,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,10,0,0.5931466073041662,,,0.3610852447937433,,0.0
historical_train_to_development,hidden,detour_success,glass,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,5,2,0.3191531364278509,0.6666666666666666,0.75,0.22960131126108643,0.5,0.4
historical_train_to_development,hidden,base_success,all,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,18,11,0.600861200330223,0.5324675324675325,0.6166740122622474,0.23813147367286738,0.6688311688311688,0.6111111111111112
historical_train_to_development,hidden,base_success,all,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,5,0,0.15813145210497323,,,0.0276856104226216,,0.0
historical_train_to_development,hidden,base_success,all,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,12,7,0.6567714427502798,0.7714285714285715,0.8571428571428572,0.1984766611899683,0.6,0.5833333333333333
historical_train_to_development,hidden,base_success,all,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,12,8,0.6884341181062426,1.0000000000000002,1.0,0.0913132855201185,0.875,0.6666666666666666
historical_train_to_development,hidden,base_success,all,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,12,8,0.4628092818536627,0.84375,0.906795634920635,0.2202758944755932,0.6875,0.6666666666666666
historical_train_to_development,hidden,base_success,all,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,12,7,0.6705511502925469,0.9428571428571428,0.9682539682539684,0.14618999467695684,0.7,0.5833333333333333
historical_train_to_development,hidden,base_success,all,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,30,19,0.5437632156372117,0.7033492822966507,0.808614906689699,0.21425618338969304,0.6411483253588517,0.6333333333333333
historical_train_to_development,hidden,base_success,all,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,5,0,0.4265755167381533,,,0.18444493377594878,,0.0
historical_train_to_development,hidden,base_success,glass,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,6,0,0.5942460908759118,,,0.3855006330591335,,0.0
historical_train_to_development,hidden,base_success,glass,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,5,0,0.15813145210497323,,,0.0276856104226216,,0.0
historical_train_to_development,hidden,base_success,glass,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,4,0,0.5528558771655405,,,0.3322860583116243,,0.0
historical_train_to_development,hidden,base_success,glass,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,4,0,0.4078661619943667,,,0.2027939119542702,,0.0
historical_train_to_development,hidden,base_success,glass,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,4,0,0.3731640919811525,,,0.15193671612015014,,0.0
historical_train_to_development,hidden,base_success,glass,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,4,0,0.48435264772201814,,,0.266089085485335,,0.0
historical_train_to_development,hidden,base_success,glass,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,10,0,0.46713016706443844,,,0.2508497640894273,,0.0
historical_train_to_development,hidden,base_success,glass,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,5,0,0.4265755167381533,,,0.18444493377594878,,0.0
historical_train_to_development,robot_action,base_crash,all,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,18,6,0.12670333436990164,0.8055555555555555,0.6438492063492061,0.23788735059706206,0.5,0.33333333333333337
historical_train_to_development,robot_action,base_crash,all,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,5,4,0.8429146718533825,0.0,0.6791666666666667,0.22547119983022199,0.5,0.8
historical_train_to_development,robot_action,base_crash,all,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,12,4,0.2477531595304596,0.5,0.5151785714285715,0.21491474195237037,0.625,0.3333333333333333
historical_train_to_development,robot_action,base_crash,all,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,12,4,0.20832652037839147,0.9375,0.9166666666666667,0.15089313867978893,0.625,0.3333333333333333
historical_train_to_development,robot_action,base_crash,all,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,12,4,0.3179790770021946,0.40625,0.3313852813852814,0.2644940151483588,0.43749999999999994,0.3333333333333333
historical_train_to_development,robot_action,base_crash,all,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,12,4,0.15561979823186015,0.40624999999999994,0.37351190476190477,0.27445337209637916,0.5,0.3333333333333333
historical_train_to_development,robot_action,base_crash,all,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,30,9,0.3422896843313309,0.7301587301587301,0.5184778184778185,0.1811369308162202,0.6507936507936508,0.3
historical_train_to_development,robot_action,base_crash,all,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,5,5,0.6582393717205719,,1.0000000000000002,0.2035220946481294,,1.0
historical_train_to_development,robot_action,base_crash,glass,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,6,6,0.17681519745896188,,1.0000000000000002,0.6810667338519876,,0.9999999999999999
historical_train_to_development,robot_action,base_crash,glass,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,5,4,0.8429146718533825,0.0,0.6791666666666667,0.22547119983022199,0.5,0.8
historical_train_to_development,robot_action,base_crash,glass,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,4,4,0.2924359989937794,,1.0,0.525486076881368,,1.0
historical_train_to_development,robot_action,base_crash,glass,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,4,4,0.39416183048987263,,1.0,0.4201516047258599,,1.0
historical_train_to_development,robot_action,base_crash,glass,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,4,4,0.2814469430419173,,1.0,0.5211862341766754,,1.0
historical_train_to_development,robot_action,base_crash,glass,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,4,4,0.13627475981439893,,1.0,0.7523976999654917,,1.0
historical_train_to_development,robot_action,base_crash,glass,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,10,9,0.42286911428468865,0.8888888888888891,0.988888888888889,0.3120038124459377,0.7222222222222223,0.8999999999999999
historical_train_to_development,robot_action,base_crash,glass,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,5,5,0.6582393717205719,,1.0000000000000002,0.2035220946481294,,1.0
historical_train_to_development,robot_action,detour_success,all,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,18,8,0.5765854572201349,0.0875,0.3070091468988527,0.4876399270460028,0.16249999999999998,0.4444444444444444
historical_train_to_development,robot_action,detour_success,all,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,5,0,0.02567265880200271,,,0.0011056716049588841,,0.0
historical_train_to_development,robot_action,detour_success,all,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,12,7,0.6072703297208865,0.08571428571428573,0.43308080808080807,0.37718064926697464,0.14285714285714288,0.5833333333333333
historical_train_to_development,robot_action,detour_success,all,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,12,6,0.46114835917075303,0.6111111111111112,0.660515873015873,0.23696526814847066,0.41666666666666674,0.49999999999999994
historical_train_to_development,robot_action,detour_success,all,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,12,12,0.34058927595430927,,1.0,0.4608634273657885,,1.0
historical_train_to_development,robot_action,detour_success,all,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,12,3,0.4048368889551204,0.5185185185185185,0.5166666666666666,0.21628423156094118,0.611111111111111,0.25
historical_train_to_development,robot_action,detour_success,all,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,30,13,0.5360681294938849,0.5610859728506786,0.604569038388667,0.2771756286795234,0.5633484162895928,0.4333333333333333
historical_train_to_development,robot_action,detour_success,all,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,5,2,0.15786428005486491,0.6666666666666666,0.5833333333333333,0.4111992574206556,0.3333333333333333,0.4
historical_train_to_development,robot_action,detour_success,glass,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,6,0,0.6801737475055668,,,0.49883922025178407,,0.0
historical_train_to_development,robot_action,detour_success,glass,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,5,0,0.02567265880200271,,,0.0011056716049588841,,0.0
historical_train_to_development,robot_action,detour_success,glass,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,4,0,0.7153210386631009,,,0.5334051716285005,,0.0
historical_train_to_development,robot_action,detour_success,glass,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,4,0,0.4085026280505665,,,0.1990937865504689,,0.0
historical_train_to_development,robot_action,detour_success,glass,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,4,4,0.3130739016587436,,1.0,0.49240116358690456,,1.0
historical_train_to_development,robot_action,detour_success,glass,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,4,0,0.4158100467808365,,,0.17701115214789367,,0.0
historical_train_to_development,robot_action,detour_success,glass,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,10,0,0.5521068388724426,,,0.342706851057164,,0.0
historical_train_to_development,robot_action,detour_success,glass,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,5,2,0.15786428005486491,0.6666666666666666,0.5833333333333333,0.4111992574206556,0.3333333333333333,0.4
historical_train_to_development,robot_action,base_success,all,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,18,11,0.7127105385192217,0.5584415584415585,0.7018183836365653,0.24097186065082069,0.5,0.6111111111111112
historical_train_to_development,robot_action,base_success,all,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,5,0,0.004514855462400765,,,2.8522300095840253e-05,,0.0
historical_train_to_development,robot_action,base_success,all,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,12,7,0.6647145601230809,0.4,0.609049680478252,0.24554589279011219,0.6,0.5833333333333333
historical_train_to_development,robot_action,base_success,all,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,12,8,0.6998921848862798,0.9687500000000001,0.9861111111111112,0.13792284729779167,0.75,0.6666666666666666
historical_train_to_development,robot_action,base_success,all,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,12,8,0.4437439440383462,0.5625,0.737833694083694,0.2782632074931766,0.375,0.6666666666666666
historical_train_to_development,robot_action,base_success,all,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,12,7,0.6279807281147701,0.3714285714285715,0.5237322201607917,0.27541093493146585,0.5285714285714286,0.5833333333333333
historical_train_to_development,robot_action,base_success,all,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,30,19,0.5629305054892537,0.8277511961722488,0.9052666196817496,0.1729956573077785,0.6674641148325359,0.6333333333333333
historical_train_to_development,robot_action,base_success,all,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,5,0,0.03964679090624327,,,0.004988177457563086,,0.0
historical_train_to_development,robot_action,base_success,glass,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,6,0,0.6996554369325277,,,0.4925973949574394,,0.0
historical_train_to_development,robot_action,base_success,glass,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,5,0,0.004514855462400765,,,2.8522300095840253e-05,,0.0
historical_train_to_development,robot_action,base_success,glass,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,4,0,0.6515434495076902,,,0.4351912625569605,,0.0
historical_train_to_development,robot_action,base_success,glass,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,4,0,0.5041888942965296,,,0.3281626798993906,,0.0
historical_train_to_development,robot_action,base_success,glass,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,4,0,0.42125832871640073,,,0.20906056379056542,,0.0
historical_train_to_development,robot_action,base_success,glass,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,4,0,0.5931889222138681,,,0.38729981279955755,,0.0
historical_train_to_development,robot_action,base_success,glass,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,10,0,0.4431576960810742,,,0.22133533137599598,,0.0
historical_train_to_development,robot_action,base_success,glass,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,5,0,0.03964679090624327,,,0.004988177457563086,,0.0
