source,split,condition,placement,decision_id,option,repeat_count,steps,success,accident,termination,controller_final_stage
b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,development,offpath,fresh:glass_recovery_heldout_0003,70c62d8be41a7fea34c92b481f0095934f4a77ea5d087b5d4c77665c77b52236,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,development,noglass,fresh:glass_recovery_heldout_0003,b372758a02334c207d5351f5d2934a9719ee8d25e68df3cdb8dc6cb0a62f80e1,base_continue,1,82,True,False,success,
b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,development,noglass,fresh:glass_recovery_heldout_0003,b372758a02334c207d5351f5d2934a9719ee8d25e68df3cdb8dc6cb0a62f80e1,detour_complete,1,165,True,False,success,10
b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,development,noglass,fresh:glass_recovery_heldout_0003,b372758a02334c207d5351f5d2934a9719ee8d25e68df3cdb8dc6cb0a62f80e1,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,development,glass,fresh:glass_recovery_heldout_0003,1fd95ecb17a7648382c5c8fcc6a59f299f99ea9f6981f577828d8bb3174af1a6,base_continue,1,87,False,True,accident,
b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,development,glass,fresh:glass_recovery_heldout_0003,1fd95ecb17a7648382c5c8fcc6a59f299f99ea9f6981f577828d8bb3174af1a6,detour_complete,1,98,False,True,accident,6
b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,development,glass,fresh:glass_recovery_heldout_0003,1fd95ecb17a7648382c5c8fcc6a59f299f99ea9f6981f577828d8bb3174af1a6,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,development,offpath,fresh:glass_recovery_heldout_0003,65fba570606a64660d35a063836a5bb8894b59481fd7c67175055212a4d4b949,base_continue,1,61,True,False,success,
b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,development,offpath,fresh:glass_recovery_heldout_0003,65fba570606a64660d35a063836a5bb8894b59481fd7c67175055212a4d4b949,detour_complete,1,273,True,False,success,10
b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,development,offpath,fresh:glass_recovery_heldout_0003,65fba570606a64660d35a063836a5bb8894b59481fd7c67175055212a4d4b949,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,development,noglass,fresh:glass_recovery_heldout_0003,2ccd971e77ce745c2eb16199826277fcd3c3072243e5e2d9b5214fb4b1d0b89c,base_continue,1,220,False,False,unrecorded_cap_or_other,
b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,development,noglass,fresh:glass_recovery_heldout_0003,2ccd971e77ce745c2eb16199826277fcd3c3072243e5e2d9b5214fb4b1d0b89c,detour_complete,1,178,True,False,success,10
b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,development,noglass,fresh:glass_recovery_heldout_0003,2ccd971e77ce745c2eb16199826277fcd3c3072243e5e2d9b5214fb4b1d0b89c,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,development,glass,fresh:glass_recovery_heldout_0004,f5e29d142ce37195d5e6e358c696719aabcc459ff710805170d99e8676a8f36e,base_continue,1,162,False,True,accident,
3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,development,glass,fresh:glass_recovery_heldout_0004,f5e29d142ce37195d5e6e358c696719aabcc459ff710805170d99e8676a8f36e,detour_complete,1,90,False,True,accident,6
3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,development,glass,fresh:glass_recovery_heldout_0004,f5e29d142ce37195d5e6e358c696719aabcc459ff710805170d99e8676a8f36e,retreat_hold,1,9,False,True,accident,
3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,development,glass,fresh:glass_recovery_heldout_0004,8ccf068d76a637b79e3fe26f4c94f1a34bfae0c30537b3aa307705c9913e5e26,base_continue,1,86,False,True,accident,
3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,development,glass,fresh:glass_recovery_heldout_0004,8ccf068d76a637b79e3fe26f4c94f1a34bfae0c30537b3aa307705c9913e5e26,detour_complete,1,89,False,True,accident,6
3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,development,glass,fresh:glass_recovery_heldout_0004,8ccf068d76a637b79e3fe26f4c94f1a34bfae0c30537b3aa307705c9913e5e26,retreat_hold,1,10,False,True,accident,
3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,development,glass,fresh:glass_recovery_heldout_0004,05c837d3466008eb2c1862ab167ae50aa83d7fd5dfac918a257327e36a3ade3c,base_continue,1,220,False,False,unrecorded_cap_or_other,
3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,development,glass,fresh:glass_recovery_heldout_0004,05c837d3466008eb2c1862ab167ae50aa83d7fd5dfac918a257327e36a3ade3c,detour_complete,1,87,False,True,accident,6
3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,development,glass,fresh:glass_recovery_heldout_0004,05c837d3466008eb2c1862ab167ae50aa83d7fd5dfac918a257327e36a3ade3c,retreat_hold,1,9,False,True,accident,
3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,development,glass,fresh:glass_recovery_heldout_0004,b27f849548431b17604d3407fab6763e69b27d8a4d06250e8a3451a38f01354e,base_continue,1,60,False,True,accident,
3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,development,glass,fresh:glass_recovery_heldout_0004,b27f849548431b17604d3407fab6763e69b27d8a4d06250e8a3451a38f01354e,detour_complete,1,87,False,True,accident,6
3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,development,glass,fresh:glass_recovery_heldout_0004,b27f849548431b17604d3407fab6763e69b27d8a4d06250e8a3451a38f01354e,retreat_hold,1,11,False,True,accident,
3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,development,glass,fresh:glass_recovery_heldout_0004,3bb5e22f45d1ac3d71a097e8cb2d5ad94983db45936729c14b642d823ed07938,base_continue,1,79,False,True,accident,
3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,development,glass,fresh:glass_recovery_heldout_0004,3bb5e22f45d1ac3d71a097e8cb2d5ad94983db45936729c14b642d823ed07938,detour_complete,1,86,False,True,accident,6
3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,development,glass,fresh:glass_recovery_heldout_0004,3bb5e22f45d1ac3d71a097e8cb2d5ad94983db45936729c14b642d823ed07938,retreat_hold,1,12,False,True,accident,
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,glass,fresh:glass_recovery_train_0000,b6c7a28a44a0cdccd80228669ce65f9d533aafdaba7fa03777a7e9e5f92fcbaf,base_continue,1,26,False,True,accident,
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,glass,fresh:glass_recovery_train_0000,b6c7a28a44a0cdccd80228669ce65f9d533aafdaba7fa03777a7e9e5f92fcbaf,detour_complete,1,900,False,False,unrecorded_cap_or_other,12
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,glass,fresh:glass_recovery_train_0000,b6c7a28a44a0cdccd80228669ce65f9d533aafdaba7fa03777a7e9e5f92fcbaf,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,offpath,fresh:glass_recovery_train_0000,2d12dec832d1653285a4e76e64bd3c6a07108948e8384323ae0c97c562de88de,base_continue,1,74,True,False,success,
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,offpath,fresh:glass_recovery_train_0000,2d12dec832d1653285a4e76e64bd3c6a07108948e8384323ae0c97c562de88de,detour_complete,1,346,True,False,success,10
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,offpath,fresh:glass_recovery_train_0000,2d12dec832d1653285a4e76e64bd3c6a07108948e8384323ae0c97c562de88de,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,noglass,fresh:glass_recovery_train_0000,9ea14f981ac331e204e088d2c91efd86a4fbb94fd083c051518c557fab95367e,base_continue,1,68,True,False,success,
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,noglass,fresh:glass_recovery_train_0000,9ea14f981ac331e204e088d2c91efd86a4fbb94fd083c051518c557fab95367e,detour_complete,1,900,False,False,unrecorded_cap_or_other,12
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,noglass,fresh:glass_recovery_train_0000,9ea14f981ac331e204e088d2c91efd86a4fbb94fd083c051518c557fab95367e,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,glass,fresh:glass_recovery_train_0000,a148b88584a6fcbc576e4bc342da0c47336c741a52d60a4ab9eabe5e2de1a3bf,base_continue,1,16,False,True,accident,
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,glass,fresh:glass_recovery_train_0000,a148b88584a6fcbc576e4bc342da0c47336c741a52d60a4ab9eabe5e2de1a3bf,detour_complete,1,900,False,False,unrecorded_cap_or_other,12
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,glass,fresh:glass_recovery_train_0000,a148b88584a6fcbc576e4bc342da0c47336c741a52d60a4ab9eabe5e2de1a3bf,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,offpath,fresh:glass_recovery_train_0000,86460550f025224507f8f737a2b53bc4a6ad5b1a098adba2966d6523ca87bf55,base_continue,1,62,True,False,success,
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,offpath,fresh:glass_recovery_train_0000,86460550f025224507f8f737a2b53bc4a6ad5b1a098adba2966d6523ca87bf55,detour_complete,1,900,False,False,unrecorded_cap_or_other,12
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,offpath,fresh:glass_recovery_train_0000,86460550f025224507f8f737a2b53bc4a6ad5b1a098adba2966d6523ca87bf55,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,noglass,fresh:glass_recovery_train_0000,aa9635efa5b98499eae6e2d6ad16117480e838efaa5e6a6ac9e80d058bb808c0,base_continue,1,61,True,False,success,
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,noglass,fresh:glass_recovery_train_0000,aa9635efa5b98499eae6e2d6ad16117480e838efaa5e6a6ac9e80d058bb808c0,detour_complete,1,213,True,False,success,10
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,noglass,fresh:glass_recovery_train_0000,aa9635efa5b98499eae6e2d6ad16117480e838efaa5e6a6ac9e80d058bb808c0,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,glass,fresh:glass_recovery_train_0000,1540bf924d13468823c587804375e4b1b0877f46bea2853d701ce925f72a4f54,base_continue,1,2,False,True,accident,
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,glass,fresh:glass_recovery_train_0000,1540bf924d13468823c587804375e4b1b0877f46bea2853d701ce925f72a4f54,detour_complete,1,93,False,True,accident,6
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,glass,fresh:glass_recovery_train_0000,1540bf924d13468823c587804375e4b1b0877f46bea2853d701ce925f72a4f54,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,offpath,fresh:glass_recovery_train_0000,41aaad3fab0ea405774bb79458661b591a530ea31f813471c67d709742e3c3ab,base_continue,1,51,True,False,success,
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,offpath,fresh:glass_recovery_train_0000,41aaad3fab0ea405774bb79458661b591a530ea31f813471c67d709742e3c3ab,detour_complete,1,900,False,False,unrecorded_cap_or_other,12
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,offpath,fresh:glass_recovery_train_0000,41aaad3fab0ea405774bb79458661b591a530ea31f813471c67d709742e3c3ab,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,noglass,fresh:glass_recovery_train_0000,4f3bdd0312ca85e1ba6fb7b684af82ec936d50a0c8e656dbfae0bb4bead9906d,base_continue,1,45,True,False,success,
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,noglass,fresh:glass_recovery_train_0000,4f3bdd0312ca85e1ba6fb7b684af82ec936d50a0c8e656dbfae0bb4bead9906d,detour_complete,1,188,True,False,success,10
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,noglass,fresh:glass_recovery_train_0000,4f3bdd0312ca85e1ba6fb7b684af82ec936d50a0c8e656dbfae0bb4bead9906d,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,glass,fresh:glass_recovery_train_0000,4b8a554da0093a3ec951c15cfaddef82c5ff3bc10066c9992c01a050a711c5d5,base_continue,1,5,False,True,accident,
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,glass,fresh:glass_recovery_train_0000,4b8a554da0093a3ec951c15cfaddef82c5ff3bc10066c9992c01a050a711c5d5,detour_complete,1,117,False,True,accident,6
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,glass,fresh:glass_recovery_train_0000,4b8a554da0093a3ec951c15cfaddef82c5ff3bc10066c9992c01a050a711c5d5,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,offpath,fresh:glass_recovery_train_0000,7ae27594a6f1c0137646c65cf83731794e6e52dab36df6f19eae6aced4e0a0af,base_continue,1,220,False,False,unrecorded_cap_or_other,
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,offpath,fresh:glass_recovery_train_0000,7ae27594a6f1c0137646c65cf83731794e6e52dab36df6f19eae6aced4e0a0af,detour_complete,1,900,False,False,unrecorded_cap_or_other,12
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,offpath,fresh:glass_recovery_train_0000,7ae27594a6f1c0137646c65cf83731794e6e52dab36df6f19eae6aced4e0a0af,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,noglass,fresh:glass_recovery_train_0000,f3051264ef2fa069207f9511961af567ec459629e2d178f378490561b762b40c,base_continue,1,44,True,False,success,
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,noglass,fresh:glass_recovery_train_0000,f3051264ef2fa069207f9511961af567ec459629e2d178f378490561b762b40c,detour_complete,1,900,False,False,unrecorded_cap_or_other,12
655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,noglass,fresh:glass_recovery_train_0000,f3051264ef2fa069207f9511961af567ec459629e2d178f378490561b762b40c,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,glass,fresh:glass_recovery_train_0002,b5f8d451b31f9dd32c4c21504d2198081cdcf4fe7340031d59d0135c79b7b864,base_continue,1,19,False,True,accident,
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,glass,fresh:glass_recovery_train_0002,b5f8d451b31f9dd32c4c21504d2198081cdcf4fe7340031d59d0135c79b7b864,detour_complete,1,900,False,False,unrecorded_cap_or_other,12
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,glass,fresh:glass_recovery_train_0002,b5f8d451b31f9dd32c4c21504d2198081cdcf4fe7340031d59d0135c79b7b864,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,offpath,fresh:glass_recovery_train_0002,c388036fa28bcbcf53eab1353b178017e4ee8152c0102836623b7f20cc42aa3d,base_continue,1,65,True,False,success,
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,offpath,fresh:glass_recovery_train_0002,c388036fa28bcbcf53eab1353b178017e4ee8152c0102836623b7f20cc42aa3d,detour_complete,1,176,True,False,success,10
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,offpath,fresh:glass_recovery_train_0002,c388036fa28bcbcf53eab1353b178017e4ee8152c0102836623b7f20cc42aa3d,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,noglass,fresh:glass_recovery_train_0002,2da3ff4accb1314decf6f703bb4f1345ab6dcdf3ffccc9f988da08a08ac45f61,base_continue,1,64,True,False,success,
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,noglass,fresh:glass_recovery_train_0002,2da3ff4accb1314decf6f703bb4f1345ab6dcdf3ffccc9f988da08a08ac45f61,detour_complete,1,900,False,False,unrecorded_cap_or_other,12
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,noglass,fresh:glass_recovery_train_0002,2da3ff4accb1314decf6f703bb4f1345ab6dcdf3ffccc9f988da08a08ac45f61,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,glass,fresh:glass_recovery_train_0002,d03d57c057b2f3c9b9f817ad48c08da05ea28343add0ec3e0fe2a26ecae28ba9,base_continue,1,10,False,True,accident,
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,glass,fresh:glass_recovery_train_0002,d03d57c057b2f3c9b9f817ad48c08da05ea28343add0ec3e0fe2a26ecae28ba9,detour_complete,1,900,False,False,unrecorded_cap_or_other,12
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,glass,fresh:glass_recovery_train_0002,d03d57c057b2f3c9b9f817ad48c08da05ea28343add0ec3e0fe2a26ecae28ba9,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,offpath,fresh:glass_recovery_train_0002,b11baf7e9d8941911e94229fd80b49cd82dd4579072b66e271694cc175f86345,base_continue,1,57,True,False,success,
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,offpath,fresh:glass_recovery_train_0002,b11baf7e9d8941911e94229fd80b49cd82dd4579072b66e271694cc175f86345,detour_complete,1,167,True,False,success,10
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,offpath,fresh:glass_recovery_train_0002,b11baf7e9d8941911e94229fd80b49cd82dd4579072b66e271694cc175f86345,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,noglass,fresh:glass_recovery_train_0002,d569f3a1821a58ef5623cbc5eb42a01202ae976efb27c8472e5009ce2a469dc7,base_continue,1,52,True,False,success,
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,noglass,fresh:glass_recovery_train_0002,d569f3a1821a58ef5623cbc5eb42a01202ae976efb27c8472e5009ce2a469dc7,detour_complete,1,900,False,False,unrecorded_cap_or_other,12
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,noglass,fresh:glass_recovery_train_0002,d569f3a1821a58ef5623cbc5eb42a01202ae976efb27c8472e5009ce2a469dc7,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,glass,fresh:glass_recovery_train_0002,14b8ad576da2ad8abda3801550bc8d3bf78e20fd617c8ed1b2240cdb0af55d6d,base_continue,1,7,False,True,accident,
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,glass,fresh:glass_recovery_train_0002,14b8ad576da2ad8abda3801550bc8d3bf78e20fd617c8ed1b2240cdb0af55d6d,detour_complete,1,900,False,False,unrecorded_cap_or_other,12
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,glass,fresh:glass_recovery_train_0002,14b8ad576da2ad8abda3801550bc8d3bf78e20fd617c8ed1b2240cdb0af55d6d,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,offpath,fresh:glass_recovery_train_0002,482bc5f7b9537b8bb4b6b31f4d53c3939a8882765d73f2168a3609912d35a068,base_continue,1,47,True,False,success,
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,offpath,fresh:glass_recovery_train_0002,482bc5f7b9537b8bb4b6b31f4d53c3939a8882765d73f2168a3609912d35a068,detour_complete,1,176,True,False,success,10
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,offpath,fresh:glass_recovery_train_0002,482bc5f7b9537b8bb4b6b31f4d53c3939a8882765d73f2168a3609912d35a068,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,noglass,fresh:glass_recovery_train_0002,086337e94765514c86632ae53852e41dacbae39613d891609c68e3f67f887e0f,base_continue,1,48,True,False,success,
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,noglass,fresh:glass_recovery_train_0002,086337e94765514c86632ae53852e41dacbae39613d891609c68e3f67f887e0f,detour_complete,1,182,True,False,success,10
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,noglass,fresh:glass_recovery_train_0002,086337e94765514c86632ae53852e41dacbae39613d891609c68e3f67f887e0f,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,glass,fresh:glass_recovery_train_0003,454f0997335b753401427ccffc5e9ec0f7c03a7576a421afc6d3a851352ed92f,base_continue,1,20,False,True,accident,
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,glass,fresh:glass_recovery_train_0003,454f0997335b753401427ccffc5e9ec0f7c03a7576a421afc6d3a851352ed92f,detour_complete,1,900,False,False,unrecorded_cap_or_other,12
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,glass,fresh:glass_recovery_train_0003,454f0997335b753401427ccffc5e9ec0f7c03a7576a421afc6d3a851352ed92f,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,offpath,fresh:glass_recovery_train_0003,2253bf39f5219df1dfbd7261f28288c17b4fbf5bab2af331fdf082fefd3d40f7,base_continue,1,65,True,False,success,
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,offpath,fresh:glass_recovery_train_0003,2253bf39f5219df1dfbd7261f28288c17b4fbf5bab2af331fdf082fefd3d40f7,detour_complete,1,174,True,False,success,10
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,offpath,fresh:glass_recovery_train_0003,2253bf39f5219df1dfbd7261f28288c17b4fbf5bab2af331fdf082fefd3d40f7,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,noglass,fresh:glass_recovery_train_0003,cf498b2822b525713410b44823e1175d7dd082ebcfcbb4f174a499cf35bc203e,base_continue,1,62,True,False,success,
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,noglass,fresh:glass_recovery_train_0003,cf498b2822b525713410b44823e1175d7dd082ebcfcbb4f174a499cf35bc203e,detour_complete,1,900,False,False,unrecorded_cap_or_other,12
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,noglass,fresh:glass_recovery_train_0003,cf498b2822b525713410b44823e1175d7dd082ebcfcbb4f174a499cf35bc203e,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,glass,fresh:glass_recovery_train_0003,da78f194a43933b71643d8e96c8d8d5ae56de46debdc6d1deea46f996581f08b,base_continue,1,10,False,True,accident,
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,glass,fresh:glass_recovery_train_0003,da78f194a43933b71643d8e96c8d8d5ae56de46debdc6d1deea46f996581f08b,detour_complete,1,900,False,False,unrecorded_cap_or_other,12
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,glass,fresh:glass_recovery_train_0003,da78f194a43933b71643d8e96c8d8d5ae56de46debdc6d1deea46f996581f08b,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,offpath,fresh:glass_recovery_train_0003,08655602d64d1c1327ce7d2a820a8f00779e9a755f4f0d945a09cce80856b7f7,base_continue,1,220,False,False,unrecorded_cap_or_other,
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,offpath,fresh:glass_recovery_train_0003,08655602d64d1c1327ce7d2a820a8f00779e9a755f4f0d945a09cce80856b7f7,detour_complete,1,165,True,False,success,10
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,offpath,fresh:glass_recovery_train_0003,08655602d64d1c1327ce7d2a820a8f00779e9a755f4f0d945a09cce80856b7f7,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,noglass,fresh:glass_recovery_train_0003,ab211aef83445d1b7703fc3b3a620cee25a1f9862ab33a99b04a8695a80c5729,base_continue,1,47,True,False,success,
